age,male,time_seconds,year
29,1,7382,2011
25,1,7386,2011
26,1,7493,2011
28,1,7498,2011
21,1,7573,2011
22,1,7603,2011
27,1,7630,2011
34,1,7659,2011
22,1,7683,2011
27,1,7724,2011
34,1,7790,2011
36,1,7937,2011
22,1,7980,2011
42,1,8025,2011
24,1,8148,2011
23,1,8214,2011
31,1,8255,2011
37,1,8274,2011
41,1,8276,2011
24,1,8285,2011
42,1,8311,2011
26,1,8393,2011
37,1,8448,2011
29,1,8461,2011
23,1,8471,2011
31,1,8525,2011
31,1,8539,2011
41,1,8541,2011
25,1,8544,2011
26,1,8550,2011
30,0,8556,2011
27,0,8558,2011
27,0,8562,2011
28,1,8610,2011
31,1,8638,2011
39,1,8649,2011
31,1,8652,2011
27,1,8658,2011
26,0,8666,2011
35,1,8672,2011
40,1,8679,2011
32,0,8692,2011
25,0,8708,2011
23,1,8712,2011
33,1,8747,2011
23,1,8752,2011
45,1,8760,2011
33,1,8762,2011
35,1,8766,2011
37,1,8766,2011
31,1,8770,2011
29,1,8773,2011
29,0,8775,2011
29,0,8777,2011
24,1,8793,2011
28,0,8794,2011
28,1,8797,2011
27,0,8820,2011
33,1,8829,2011
26,0,8849,2011
38,1,8853,2011
30,1,8854,2011
28,1,8856,2011
28,1,8868,2011
29,1,8868,2011
34,1,8881,2011
27,1,8885,2011
36,1,8895,2011
21,1,8914,2011
20,1,8914,2011
35,1,8918,2011
23,1,8919,2011
29,1,8921,2011
25,0,8928,2011
32,1,8930,2011
32,1,8936,2011
25,0,8946,2011
30,1,8946,2011
46,1,8953,2011
36,0,8954,2011
27,1,8957,2011
25,0,8960,2011
37,1,8961,2011
33,1,8963,2011
26,1,8963,2011
25,1,8965,2011
33,1,8970,2011
31,1,8973,2011
30,1,8987,2011
34,1,8992,2011
24,0,8994,2011
29,1,8998,2011
25,1,9002,2011
29,1,9006,2011
21,1,9007,2011
23,1,9026,2011
30,1,9029,2011
27,1,9039,2011
32,1,9041,2011
26,1,9044,2011
34,1,9047,2011
29,1,9052,2011
35,1,9057,2011
27,1,9057,2011
36,1,9065,2011
27,1,9067,2011
36,1,9067,2011
26,1,9072,2011
43,1,9075,2011
29,1,9078,2011
23,1,9085,2011
34,1,9099,2011
31,1,9103,2011
26,1,9109,2011
42,1,9117,2011
26,1,9119,2011
28,1,9134,2011
42,1,9139,2011
43,1,9145,2011
25,1,9155,2011
34,1,9159,2011
44,1,9168,2011
29,1,9172,2011
30,1,9175,2011
38,1,9182,2011
40,1,9197,2011
46,1,9200,2011
33,1,9201,2011
46,1,9203,2011
27,1,9203,2011
28,1,9204,2011
44,1,9226,2011
24,1,9236,2011
31,1,9244,2011
30,1,9249,2011
29,1,9251,2011
25,1,9253,2011
41,0,9262,2011
28,1,9264,2011
27,0,9268,2011
37,1,9269,2011
26,1,9274,2011
41,1,9285,2011
50,1,9286,2011
35,1,9292,2011
39,1,9309,2011
27,1,9323,2011
24,1,9325,2011
26,1,9329,2011
23,1,9332,2011
36,1,9344,2011
40,1,9345,2011
40,0,9347,2011
35,1,9347,2011
51,1,9352,2011
31,1,9363,2011
24,1,9376,2011
26,1,9388,2011
30,1,9389,2011
26,1,9394,2011
35,1,9407,2011
24,1,9410,2011
32,1,9415,2011
44,1,9420,2011
26,1,9424,2011
31,1,9425,2011
46,1,9434,2011
24,1,9436,2011
40,1,9443,2011
34,1,9443,2011
43,1,9450,2011
33,1,9450,2011
25,0,9452,2011
37,1,9453,2011
23,1,9456,2011
33,1,9457,2011
30,1,9457,2011
30,1,9463,2011
33,1,9470,2011
35,1,9476,2011
22,1,9477,2011
38,1,9478,2011
26,1,9482,2011
31,1,9485,2011
29,0,9492,2011
45,1,9507,2011
38,1,9510,2011
32,1,9510,2011
29,1,9512,2011
44,1,9516,2011
38,1,9517,2011
46,1,9519,2011
30,1,9519,2011
