time,age,gender,year
02:25:37,20-24,Women,2014
02:25:57,25-29,Women,2014
02:27:02,20-24,Women,2014
02:27:03,30-34,Women,2014
02:32:21,25-29,Women,2014
02:32:44,25-29,Women,2014
02:34:17,25-29,Women,2014
02:34:19,30-34,Women,2014
02:34:38,20-24,Women,2014
02:34:47,25-29,Women,2014
02:37:26,25-29,Women,2014
02:37:38,35-39,Women,2014
02:38:06,25-29,Women,2014
02:39:16,25-29,Women,2014
02:40:12,30-34,Women,2014
02:40:40,30-34,Women,2014
02:40:51,25-29,Women,2014
02:41:05,35-39,Women,2014
02:41:39,30-34,Women,2014
02:41:59,35-39,Women,2014
02:42:22,25-29,Women,2014
02:42:32,25-29,Women,2014
02:42:34,30-34,Women,2014
02:42:45,30-34,Women,2014
02:42:54,25-29,Women,2014
02:43:19,25-29,Women,2014
02:43:20,35-39,Women,2014
02:43:26,35-39,Women,2014
02:45:39,35-39,Women,2014
02:45:51,25-29,Women,2014
02:45:54,35-39,Women,2014
02:45:58,20-24,Women,2014
02:46:21,25-29,Women,2014
02:46:31,35-39,Women,2014
02:46:39,30-34,Women,2014
02:47:11,20-24,Women,2014
02:47:27,25-29,Women,2014
02:47:52,35-39,Women,2014
02:48:02,25-29,Women,2014
02:48:22,25-29,Women,2014
02:48:31,25-29,Women,2014
02:48:36,20-24,Women,2014
02:49:00,25-29,Women,2014
02:49:12,30-34,Women,2014
02:49:15,30-34,Women,2014
02:49:26,30-34,Women,2014
02:49:56,25-29,Women,2014
02:49:57,30-34,Women,2014
02:50:01,25-29,Women,2014
02:50:02,40-44,Women,2014
02:50:50,35-39,Women,2014
02:50:56,25-29,Women,2014
02:50:59,25-29,Women,2014
02:51:05,35-39,Women,2014
02:51:23,25-29,Women,2014
02:51:29,35-39,Women,2014
02:51:31,35-39,Women,2014
02:51:39,30-34,Women,2014
02:52:01,30-34,Women,2014
02:52:45,30-34,Women,2014
02:52:56,35-39,Women,2014
02:53:06,25-29,Women,2014
02:53:46,30-34,Women,2014
02:53:49,25-29,Women,2014
02:53:59,50-54,Women,2014
02:54:04,35-39,Women,2014
02:54:08,30-34,Women,2014
02:54:21,25-29,Women,2014
02:54:40,30-34,Women,2014
02:54:57,25-29,Women,2014
02:54:58,40-44,Women,2014
02:54:59,30-34,Women,2014
02:55:14,35-39,Women,2014
02:55:16,30-34,Women,2014
02:55:30,30-34,Women,2014
02:55:51,35-39,Women,2014
02:55:58,25-29,Women,2014
02:56:00,25-29,Women,2014
02:56:03,30-34,Women,2014
02:56:03,20-24,Women,2014
02:56:07,25-29,Women,2014
02:56:09,30-34,Women,2014
02:56:17,25-29,Women,2014
02:56:22,35-39,Women,2014
02:56:25,25-29,Women,2014
02:56:26,30-34,Women,2014
02:56:31,25-29,Women,2014
02:56:32,30-34,Women,2014
02:56:35,25-29,Women,2014
02:57:05,25-29,Women,2014
02:57:06,30-34,Women,2014
02:57:08,35-39,Women,2014
02:57:09,40-44,Women,2014
02:57:10,30-34,Women,2014
02:57:13,30-34,Women,2014
02:57:21,45-49,Women,2014
02:57:22,30-34,Women,2014
02:57:24,25-29,Women,2014
02:57:43,30-34,Women,2014
02:57:50,40-44,Women,2014
02:57:50,30-34,Women,2014
02:57:59,30-34,Women,2014
02:58:00,35-39,Women,2014
02:58:06,35-39,Women,2014
02:58:11,40-44,Women,2014
02:58:14,40-44,Women,2014
02:58:15,35-39,Women,2014
02:58:15,30-34,Women,2014
02:58:18,35-39,Women,2014
02:58:25,25-29,Women,2014
02:58:30,20-24,Women,2014
02:58:33,30-34,Women,2014
02:58:34,30-34,Women,2014
02:58:39,20-24,Women,2014
02:58:45,20-24,Women,2014
02:58:47,40-44,Women,2014
02:58:51,25-29,Women,2014
02:59:00,25-29,Women,2014
02:59:00,45-49,Women,2014
02:59:12,30-34,Women,2014
02:59:18,25-29,Women,2014
02:59:19,45-49,Women,2014
02:59:32,25-29,Women,2014
02:59:39,30-34,Women,2014
02:59:42,35-39,Women,2014
02:59:52,35-39,Women,2014
02:59:56,35-39,Women,2014
03:00:01,25-29,Women,2014
03:00:02,30-34,Women,2014
03:00:13,35-39,Women,2014
03:00:14,25-29,Women,2014
03:00:17,35-39,Women,2014
03:00:20,25-29,Women,2014
03:00:27,25-29,Women,2014
03:00:34,25-29,Women,2014
03:00:38,25-29,Women,2014
03:00:59,30-34,Women,2014
03:01:08,20-24,Women,2014
03:01:19,40-44,Women,2014
03:01:48,45-49,Women,2014
03:02:09,45-49,Women,2014
03:02:44,40-44,Women,2014
03:02:45,25-29,Women,2014
03:02:45,35-39,Women,2014
03:02:49,25-29,Women,2014
03:02:58,30-34,Women,2014
03:03:00,20-24,Women,2014
03:03:18,25-29,Women,2014
03:03:22,25-29,Women,2014
03:03:29,35-39,Women,2014
03:03:36,30-34,Women,2014
03:03:37,40-44,Women,2014
03:03:40,25-29,Women,2014
03:03:42,25-29,Women,2014
03:03:42,35-39,Women,2014
03:03:42,25-29,Women,2014
03:03:45,30-34,Women,2014
03:03:53,30-34,Women,2014
03:03:55,20-24,Women,2014
03:03:57,25-29,Women,2014
03:04:03,25-29,Women,2014
03:04:07,30-34,Women,2014
03:04:14,30-34,Women,2014
03:04:14,40-44,Women,2014
03:04:16,35-39,Women,2014
03:04:17,25-29,Women,2014
03:04:19,30-34,Women,2014
03:04:21,30-34,Women,2014
03:04:25,25-29,Women,2014
03:04:29,35-39,Women,2014
03:04:32,35-39,Women,2014
03:04:40,30-34,Women,2014
03:04:46,30-34,Women,2014
03:04:47,35-39,Women,2014
03:04:52,30-34,Women,2014
03:04:55,25-29,Women,2014
03:05:03,35-39,Women,2014
03:05:13,30-34,Women,2014
03:05:14,35-39,Women,2014
03:05:35,30-34,Women,2014
03:05:35,35-39,Women,2014
03:05:47,35-39,Women,2014
03:05:48,25-29,Women,2014
03:05:58,25-29,Women,2014
03:06:07,20-24,Women,2014
03:06:09,20-24,Women,2014
03:06:23,35-39,Women,2014
03:06:37,35-39,Women,2014
03:06:40,25-29,Women,2014
03:06:45,25-29,Women,2014
03:07:05,35-39,Women,2014
03:07:09,25-29,Women,2014
03:07:29,20-24,Women,2014
03:07:51,40-44,Women,2014
03:07:56,25-29,Women,2014
03:07:59,25-29,Women,2014
03:08:01,20-24,Women,2014
03:08:02,35-39,Women,2014
03:08:04,25-29,Women,2014
03:08:05,30-34,Women,2014
03:08:06,40-44,Women,2014
03:08:06,40-44,Women,2014
03:08:10,35-39,Women,2014
03:08:12,35-39,Women,2014
03:08:22,30-34,Women,2014
03:08:22,35-39,Women,2014
03:08:25,30-34,Women,2014
03:08:26,20-24,Women,2014
03:08:29,35-39,Women,2014
03:08:34,25-29,Women,2014
03:08:43,25-29,Women,2014
03:08:46,40-44,Women,2014
03:08:46,25-29,Women,2014
03:08:48,25-29,Women,2014
03:08:58,35-39,Women,2014
03:09:03,35-39,Women,2014
03:09:08,25-29,Women,2014
03:09:14,40-44,Women,2014
03:09:17,40-44,Women,2014
03:09:21,30-34,Women,2014
03:09:22,30-34,Women,2014
03:09:23,20-24,Women,2014
03:09:29,25-29,Women,2014
03:09:35,25-29,Women,2014
03:09:36,50-54,Women,2014
03:09:48,35-39,Women,2014
03:09:51,25-29,Women,2014
03:10:03,40-44,Women,2014
03:10:06,25-29,Women,2014
03:10:07,35-39,Women,2014
03:10:09,30-34,Women,2014
03:10:12,35-39,Women,2014
03:10:15,25-29,Women,2014
03:10:23,25-29,Women,2014
03:10:23,25-29,Women,2014
03:10:31,25-29,Women,2014
03:10:39,35-39,Women,2014
03:10:47,19 and under,Women,2014
03:10:48,30-34,Women,2014
03:10:48,30-34,Women,2014
03:10:49,50-54,Women,2014
03:10:55,35-39,Women,2014
03:11:01,30-34,Women,2014
03:11:02,40-44,Women,2014
03:11:03,25-29,Women,2014
03:11:21,25-29,Women,2014
03:11:27,30-34,Women,2014
03:11:32,30-34,Women,2014
03:11:39,40-44,Women,2014
03:11:39,20-24,Women,2014
03:11:42,20-24,Women,2014
03:11:44,30-34,Women,2014
03:11:45,30-34,Women,2014
03:11:47,35-39,Women,2014
03:11:50,30-34,Women,2014
03:11:54,25-29,Women,2014
03:11:57,20-24,Women,2014
03:11:57,35-39,Women,2014
03:12:00,20-24,Women,2014
03:12:01,25-29,Women,2014
03:12:01,20-24,Women,2014
03:12:01,25-29,Women,2014
03:12:06,45-49,Women,2014
03:12:08,20-24,Women,2014
03:12:11,35-39,Women,2014
03:12:24,25-29,Women,2014
03:12:26,40-44,Women,2014
03:12:32,30-34,Women,2014
03:12:38,35-39,Women,2014
03:12:40,25-29,Women,2014
03:12:41,30-34,Women,2014
03:12:41,30-34,Women,2014
03:12:45,30-34,Women,2014
03:12:52,45-49,Women,2014
03:12:56,25-29,Women,2014
03:12:57,40-44,Women,2014
03:12:59,30-34,Women,2014
03:13:01,30-34,Women,2014
03:13:06,35-39,Women,2014
03:13:18,35-39,Women,2014
03:13:20,35-39,Women,2014
03:13:22,40-44,Women,2014
03:13:25,45-49,Women,2014
03:13:34,30-34,Women,2014
03:13:41,25-29,Women,2014
03:13:44,25-29,Women,2014
03:13:46,45-49,Women,2014
03:13:52,35-39,Women,2014
03:13:53,25-29,Women,2014
03:13:56,25-29,Women,2014
03:13:58,30-34,Women,2014
03:14:02,25-29,Women,2014
03:14:05,25-29,Women,2014
03:14:06,25-29,Women,2014
03:14:06,30-34,Women,2014
03:14:08,45-49,Women,2014
03:14:09,25-29,Women,2014
03:14:16,25-29,Women,2014
03:14:17,25-29,Women,2014
03:14:17,30-34,Women,2014
03:14:24,30-34,Women,2014
03:14:25,30-34,Women,2014
03:14:26,30-34,Women,2014
03:14:27,20-24,Women,2014
03:14:31,25-29,Women,2014
03:14:33,30-34,Women,2014
03:14:35,35-39,Women,2014
03:14:36,55-59,Women,2014
03:14:38,30-34,Women,2014
03:14:44,40-44,Women,2014
03:14:45,45-49,Women,2014
03:14:51,35-39,Women,2014
03:14:54,20-24,Women,2014
03:14:57,35-39,Women,2014
03:15:00,30-34,Women,2014
03:15:03,50-54,Women,2014
03:15:09,25-29,Women,2014
03:15:12,20-24,Women,2014
03:15:19,25-29,Women,2014
03:15:20,30-34,Women,2014
03:15:21,30-34,Women,2014
03:15:21,35-39,Women,2014
03:15:22,25-29,Women,2014
03:15:25,35-39,Women,2014
03:15:27,35-39,Women,2014
03:15:28,45-49,Women,2014
03:15:32,35-39,Women,2014
03:15:33,40-44,Women,2014
03:15:34,45-49,Women,2014
03:15:37,25-29,Women,2014
03:15:39,20-24,Women,2014
03:15:39,25-29,Women,2014
03:15:40,30-34,Women,2014
03:15:43,30-34,Women,2014
03:15:44,30-34,Women,2014
03:15:49,30-34,Women,2014
03:15:51,30-34,Women,2014
03:15:56,25-29,Women,2014
03:15:57,25-29,Women,2014
03:15:59,30-34,Women,2014
03:16:00,40-44,Women,2014
03:16:02,35-39,Women,2014
03:16:09,40-44,Women,2014
03:16:10,30-34,Women,2014
03:16:20,25-29,Women,2014
03:16:21,25-29,Women,2014
03:16:21,25-29,Women,2014
03:16:22,30-34,Women,2014
03:16:23,30-34,Women,2014
03:16:24,25-29,Women,2014
03:16:28,20-24,Women,2014
03:16:30,30-34,Women,2014
03:16:30,30-34,Women,2014
03:16:34,40-44,Women,2014
03:16:41,35-39,Women,2014
03:16:41,35-39,Women,2014
03:16:45,40-44,Women,2014
03:16:53,45-49,Women,2014
03:16:54,35-39,Women,2014
03:16:56,35-39,Women,2014
03:17:03,20-24,Women,2014
03:17:10,25-29,Women,2014
03:17:11,35-39,Women,2014
03:17:11,25-29,Women,2014
03:17:12,45-49,Women,2014
03:17:13,25-29,Women,2014
03:17:15,40-44,Women,2014
03:17:17,25-29,Women,2014
03:17:21,30-34,Women,2014
03:17:26,25-29,Women,2014
03:17:28,35-39,Women,2014
03:17:34,20-24,Women,2014
03:17:36,35-39,Women,2014
03:17:36,45-49,Women,2014
03:17:38,25-29,Women,2014
03:17:42,50-54,Women,2014
03:17:44,25-29,Women,2014
03:17:45,35-39,Women,2014
03:17:45,30-34,Women,2014
03:17:45,25-29,Women,2014
03:17:46,50-54,Women,2014
03:17:47,35-39,Women,2014
03:17:47,20-24,Women,2014
03:17:51,30-34,Women,2014
03:17:53,35-39,Women,2014
03:17:57,25-29,Women,2014
03:18:01,35-39,Women,2014
03:18:04,35-39,Women,2014
03:18:08,25-29,Women,2014
03:18:27,25-29,Women,2014
03:18:32,40-44,Women,2014
03:18:38,20-24,Women,2014
03:18:40,20-24,Women,2014
03:18:41,25-29,Women,2014
03:18:42,35-39,Women,2014
03:18:42,30-34,Women,2014
03:18:47,30-34,Women,2014
03:18:50,30-34,Women,2014
03:18:51,50-54,Women,2014
03:18:53,25-29,Women,2014
03:18:53,35-39,Women,2014
03:18:54,20-24,Women,2014
03:18:55,25-29,Women,2014
03:18:56,30-34,Women,2014
03:18:57,30-34,Women,2014
03:18:59,20-24,Women,2014
03:18:59,30-34,Women,2014
03:19:00,25-29,Women,2014
03:19:00,50-54,Women,2014
03:19:01,25-29,Women,2014
03:19:04,40-44,Women,2014
03:19:08,40-44,Women,2014
03:19:09,25-29,Women,2014
03:19:11,30-34,Women,2014
03:19:11,45-49,Women,2014
03:19:12,30-34,Women,2014
03:19:13,25-29,Women,2014
03:19:17,25-29,Women,2014
03:19:17,30-34,Women,2014
03:19:27,30-34,Women,2014
03:19:27,30-34,Women,2014
03:19:29,30-34,Women,2014
03:19:31,25-29,Women,2014
03:19:31,20-24,Women,2014
03:19:35,30-34,Women,2014
03:19:38,50-54,Women,2014
03:19:41,45-49,Women,2014
03:19:47,35-39,Women,2014
03:19:47,35-39,Women,2014
03:19:52,30-34,Women,2014
03:19:52,20-24,Women,2014
03:19:55,30-34,Women,2014
03:19:58,30-34,Women,2014
03:19:59,20-24,Women,2014
03:20:00,25-29,Women,2014
03:20:02,25-29,Women,2014
03:20:04,40-44,Women,2014
03:20:05,40-44,Women,2014
03:20:11,20-24,Women,2014
03:20:12,30-34,Women,2014
03:20:12,20-24,Women,2014
03:20:12,25-29,Women,2014
03:20:13,30-34,Women,2014
03:20:13,35-39,Women,2014
03:20:14,35-39,Women,2014
03:20:15,40-44,Women,2014
03:20:15,25-29,Women,2014
03:20:17,40-44,Women,2014
03:20:24,35-39,Women,2014
03:20:29,30-34,Women,2014
03:20:30,25-29,Women,2014
03:20:33,25-29,Women,2014
03:20:34,25-29,Women,2014
03:20:36,45-49,Women,2014
03:20:38,30-34,Women,2014
03:20:38,25-29,Women,2014
03:20:41,35-39,Women,2014
03:20:41,40-44,Women,2014
03:20:41,40-44,Women,2014
03:20:45,30-34,Women,2014
03:20:45,25-29,Women,2014
03:20:45,40-44,Women,2014
03:20:46,30-34,Women,2014
03:20:48,25-29,Women,2014
03:20:49,45-49,Women,2014
03:20:49,40-44,Women,2014
03:20:51,25-29,Women,2014
03:20:51,30-34,Women,2014
03:20:52,35-39,Women,2014
03:20:53,25-29,Women,2014
03:20:54,25-29,Women,2014
03:20:55,25-29,Women,2014
03:20:56,45-49,Women,2014
03:20:58,25-29,Women,2014
03:21:00,40-44,Women,2014
03:21:02,20-24,Women,2014
03:21:08,35-39,Women,2014
03:21:13,35-39,Women,2014
03:21:17,40-44,Women,2014
