time,age,gender,year
02:23:57,25-29,Women,1998
02:27:04,30-34,Women,1998
02:27:20,30-34,Women,1998
02:28:39,25-29,Women,1998
02:29:25,40-44,Women,1998
02:40:48,35-39,Women,1998
02:30:34,35-39,Women,1998
02:31:57,35-39,Women,1998
02:32:37,30-34,Women,1998
02:34:21,35-39,Women,1998
02:35:41,35-39,Women,1998
02:36:38,25-29,Women,1998
02:38:27,25-29,Women,1998
02:40:12,25-29,Women,1998
02:40:14,30-34,Women,1998
02:42:16,35-39,Women,1998
02:43:37,40-44,Women,1998
02:43:55,30-34,Women,1998
02:44:57,25-29,Women,1998
02:45:51,25-29,Women,1998
02:45:54,30-34,Women,1998
02:47:20,35-39,Women,1998
02:47:25,30-34,Women,1998
02:48:00,35-39,Women,1998
02:48:36,30-34,Women,1998
02:49:15,25-29,Women,1998
02:50:04,35-39,Women,1998
02:50:04,30-34,Women,1998
02:50:38,35-39,Women,1998
02:50:53,30-34,Women,1998
02:51:21,25-29,Women,1998
02:51:21,25-29,Women,1998
02:52:12,55-59,Women,1998
02:52:36,30-34,Women,1998
02:53:00,40-44,Women,1998
02:53:59,35-39,Women,1998
02:54:00,30-34,Women,1998
02:54:38,40-44,Women,1998
02:54:59,35-39,Women,1998
02:55:21,30-34,Women,1998
02:55:27,30-34,Women,1998
02:56:09,20-24,Women,1998
02:56:36,30-34,Women,1998
02:57:28,40-44,Women,1998
02:57:47,30-34,Women,1998
02:58:30,25-29,Women,1998
02:58:53,35-39,Women,1998
02:58:55,20-24,Women,1998
02:58:59,25-29,Women,1998
02:59:24,25-29,Women,1998
03:00:01,40-44,Women,1998
03:00:10,30-34,Women,1998
03:00:34,30-34,Women,1998
03:01:09,20-24,Women,1998
03:01:16,35-39,Women,1998
03:01:36,25-29,Women,1998
03:01:47,25-29,Women,1998
03:02:37,20-24,Women,1998
03:02:52,25-29,Women,1998
03:03:03,25-29,Women,1998
03:03:38,40-44,Women,1998
03:04:38,25-29,Women,1998
03:05:01,35-39,Women,1998
03:05:33,40-44,Women,1998
03:05:40,30-34,Women,1998
03:05:51,45-49,Women,1998
03:05:53,35-39,Women,1998
03:05:57,30-34,Women,1998
03:06:08,40-44,Women,1998
03:07:14,20-24,Women,1998
03:07:25,25-29,Women,1998
03:07:32,40-44,Women,1998
03:07:58,35-39,Women,1998
03:08:16,20-24,Women,1998
03:08:19,25-29,Women,1998
03:08:20,25-29,Women,1998
03:08:24,35-39,Women,1998
03:08:33,30-34,Women,1998
03:09:19,25-29,Women,1998
03:09:21,35-39,Women,1998
03:09:40,30-34,Women,1998
03:09:46,30-34,Women,1998
03:10:00,35-39,Women,1998
03:10:00,25-29,Women,1998
03:10:01,30-34,Women,1998
03:10:07,35-39,Women,1998
03:10:26,30-34,Women,1998
03:10:27,25-29,Women,1998
03:10:47,25-29,Women,1998
03:10:58,25-29,Women,1998
03:11:30,30-34,Women,1998
03:11:30,30-34,Women,1998
03:11:44,20-24,Women,1998
03:11:45,40-44,Women,1998
03:11:56,20-24,Women,1998
03:12:59,30-34,Women,1998
03:12:59,35-39,Women,1998
03:13:10,30-34,Women,1998
03:13:26,30-34,Women,1998
03:13:32,35-39,Women,1998
03:14:02,30-34,Women,1998
03:14:05,30-34,Women,1998
03:14:15,25-29,Women,1998
03:14:15,25-29,Women,1998
03:14:21,30-34,Women,1998
03:14:27,30-34,Women,1998
03:14:27,25-29,Women,1998
03:14:38,25-29,Women,1998
03:14:42,45-49,Women,1998
03:14:54,35-39,Women,1998
03:14:56,20-24,Women,1998
03:15:14,20-24,Women,1998
03:15:19,30-34,Women,1998
03:16:00,30-34,Women,1998
03:16:14,35-39,Women,1998
03:16:36,30-34,Women,1998
03:16:39,25-29,Women,1998
03:16:46,25-29,Women,1998
03:16:49,30-34,Women,1998
03:16:57,30-34,Women,1998
03:16:59,25-29,Women,1998
03:17:09,20-24,Women,1998
03:17:10,20-24,Women,1998
03:17:12,45-49,Women,1998
03:17:32,25-29,Women,1998
03:17:36,30-34,Women,1998
03:17:39,20-24,Women,1998
03:17:41,35-39,Women,1998
03:17:49,20-24,Women,1998
03:17:56,35-39,Women,1998
03:17:58,40-44,Women,1998
03:18:03,35-39,Women,1998
03:18:05,20-24,Women,1998
03:18:19,20-24,Women,1998
03:18:27,25-29,Women,1998
03:18:43,35-39,Women,1998
03:18:55,40-44,Women,1998
03:18:56,35-39,Women,1998
03:18:58,30-34,Women,1998
03:19:00,35-39,Women,1998
03:19:05,20-24,Women,1998
03:19:10,35-39,Women,1998
03:19:35,30-34,Women,1998
03:19:36,35-39,Women,1998
03:19:52,35-39,Women,1998
03:19:55,25-29,Women,1998
03:19:58,25-29,Women,1998
03:20:03,25-29,Women,1998
03:20:16,20-24,Women,1998
03:20:27,25-29,Women,1998
03:20:38,25-29,Women,1998
03:20:38,30-34,Women,1998
03:20:38,20-24,Women,1998
03:20:50,35-39,Women,1998
03:20:50,30-34,Women,1998
03:20:58,30-34,Women,1998
03:20:58,25-29,Women,1998
03:21:04,25-29,Women,1998
03:21:10,20-24,Women,1998
03:21:23,30-34,Women,1998
03:21:26,40-44,Women,1998
03:21:33,40-44,Women,1998
03:21:35,35-39,Women,1998
03:21:41,30-34,Women,1998
03:21:43,40-44,Women,1998
03:21:47,50-54,Women,1998
03:21:49,20-24,Women,1998
03:22:07,40-44,Women,1998
03:22:09,30-34,Women,1998
03:22:13,30-34,Women,1998
03:22:14,30-34,Women,1998
03:22:18,30-34,Women,1998
03:22:19,40-44,Women,1998
03:22:23,25-29,Women,1998
03:22:25,45-49,Women,1998
03:22:27,20-24,Women,1998
03:22:31,30-34,Women,1998
03:22:46,25-29,Women,1998
03:22:47,30-34,Women,1998
03:22:57,30-34,Women,1998
03:23:00,20-24,Women,1998
03:23:01,25-29,Women,1998
03:23:08,25-29,Women,1998
03:23:08,35-39,Women,1998
03:23:13,45-49,Women,1998
03:23:14,25-29,Women,1998
03:23:20,25-29,Women,1998
03:23:26,40-44,Women,1998
03:23:39,25-29,Women,1998
03:23:44,25-29,Women,1998
03:23:55,25-29,Women,1998
03:23:56,35-39,Women,1998
03:23:58,20-24,Women,1998
03:23:59,40-44,Women,1998
03:24:00,30-34,Women,1998
03:24:01,25-29,Women,1998
03:24:08,20-24,Women,1998
03:24:10,40-44,Women,1998
03:24:11,30-34,Women,1998
03:24:15,35-39,Women,1998
03:24:27,20-24,Women,1998
03:24:32,30-34,Women,1998
03:24:35,20-24,Women,1998
03:24:41,25-29,Women,1998
03:24:55,30-34,Women,1998
03:24:56,30-34,Women,1998
03:24:59,25-29,Women,1998
03:25:08,25-29,Women,1998
03:25:13,25-29,Women,1998
03:25:14,25-29,Women,1998
03:25:21,25-29,Women,1998
03:25:25,25-29,Women,1998
03:25:25,30-34,Women,1998
03:25:27,35-39,Women,1998
03:25:33,35-39,Women,1998
03:25:35,25-29,Women,1998
03:25:42,25-29,Women,1998
03:25:45,25-29,Women,1998
03:25:51,30-34,Women,1998
03:25:52,30-34,Women,1998
03:25:53,30-34,Women,1998
03:25:59,35-39,Women,1998
03:26:00,30-34,Women,1998
03:26:09,25-29,Women,1998
03:26:13,30-34,Women,1998
03:26:25,35-39,Women,1998
03:26:26,30-34,Women,1998
03:26:28,35-39,Women,1998
03:26:32,35-39,Women,1998
03:26:35,25-29,Women,1998
03:26:39,25-29,Women,1998
03:26:42,35-39,Women,1998
03:26:43,20-24,Women,1998
03:26:46,30-34,Women,1998
03:26:54,30-34,Women,1998
03:26:55,20-24,Women,1998
03:26:56,30-34,Women,1998
03:27:03,30-34,Women,1998
03:27:07,35-39,Women,1998
03:27:08,30-34,Women,1998
03:27:09,50-54,Women,1998
03:27:18,30-34,Women,1998
03:27:23,30-34,Women,1998
03:27:23,25-29,Women,1998
03:27:24,40-44,Women,1998
03:27:25,20-24,Women,1998
03:27:26,30-34,Women,1998
03:27:27,35-39,Women,1998
03:27:28,45-49,Women,1998
03:27:30,30-34,Women,1998
03:27:33,25-29,Women,1998
03:27:35,25-29,Women,1998
03:27:39,20-24,Women,1998
03:27:40,40-44,Women,1998
