time,age,gender,year
02:05:56,30-34,Men,2002
02:06:16,25-29,Men,2002
02:06:16,30-34,Men,2002
02:06:18,30-34,Men,2002
02:06:46,30-34,Men,2002
02:09:41,30-34,Men,2002
02:10:02,30-34,Men,2002
02:11:51,25-29,Men,2002
02:12:43,30-34,Men,2002
02:13:16,25-29,Men,2002
02:13:55,20-24,Men,2002
02:14:12,25-29,Men,2002
02:14:16,25-29,Men,2002
02:14:21,30-34,Men,2002
02:14:29,20-24,Men,2002
02:14:40,30-34,Men,2002
02:14:40,80+,Men,2002
02:15:00,25-29,Men,2002
02:16:02,25-29,Men,2002
02:16:12,80+,Men,2002
02:17:16,25-29,Men,2002
02:18:10,25-29,Men,2002
02:18:53,20-24,Men,2002
02:19:10,25-29,Men,2002
02:19:11,35-39,Men,2002
02:19:36,30-34,Men,2002
02:20:04,30-34,Men,2002
02:21:04,30-34,Men,2002
02:21:25,35-39,Men,2002
02:21:27,80+,Men,2002
02:21:33,30-34,Men,2002
02:21:36,30-34,Men,2002
02:21:47,25-29,Men,2002
02:22:16,30-34,Men,2002
02:23:34,20-24,Men,2002
02:23:39,25-29,Men,2002
02:23:49,25-29,Men,2002
02:24:08,40-44,Men,2002
02:24:18,30-34,Men,2002
02:24:38,25-29,Men,2002
02:24:45,35-39,Men,2002
02:24:49,35-39,Men,2002
02:24:50,80+,Men,2002
02:24:55,35-39,Men,2002
02:24:58,20-24,Men,2002
02:24:59,25-29,Men,2002
02:25:08,25-29,Men,2002
02:25:13,30-34,Men,2002
02:25:28,25-29,Men,2002
02:25:49,30-34,Men,2002
02:25:52,30-34,Men,2002
02:26:19,25-29,Men,2002
02:26:35,25-29,Men,2002
02:26:37,25-29,Men,2002
02:26:37,30-34,Men,2002
02:26:50,25-29,Men,2002
02:27:06,30-34,Men,2002
02:27:08,20-24,Men,2002
02:27:11,30-34,Men,2002
02:27:15,25-29,Men,2002
02:27:17,25-29,Men,2002
02:27:28,30-34,Men,2002
02:27:28,25-29,Men,2002
02:27:28,20-24,Men,2002
02:27:40,25-29,Men,2002
02:28:05,30-34,Men,2002
02:28:05,30-34,Men,2002
02:28:26,25-29,Men,2002
02:28:30,40-44,Men,2002
02:28:35,25-29,Men,2002
02:28:37,25-29,Men,2002
02:28:38,25-29,Men,2002
02:28:52,30-34,Men,2002
02:28:54,25-29,Men,2002
02:28:57,30-34,Men,2002
02:29:13,25-29,Men,2002
02:29:15,25-29,Men,2002
02:29:24,20-24,Men,2002
02:29:25,25-29,Men,2002
02:29:26,25-29,Men,2002
02:29:27,30-34,Men,2002
02:29:27,20-24,Men,2002
02:29:31,25-29,Men,2002
02:29:41,20-24,Men,2002
02:29:43,20-24,Men,2002
02:29:44,25-29,Men,2002
02:29:52,30-34,Men,2002
02:30:02,30-34,Men,2002
02:30:25,25-29,Men,2002
02:30:32,30-34,Men,2002
02:30:38,30-34,Men,2002
02:30:49,30-34,Men,2002
02:30:52,25-29,Men,2002
02:30:55,25-29,Men,2002
02:31:06,30-34,Men,2002
02:31:10,45-49,Men,2002
02:31:19,35-39,Men,2002
02:31:22,20-24,Men,2002
02:32:15,30-34,Men,2002
02:32:31,35-39,Men,2002
02:32:44,30-34,Men,2002
02:32:45,20-24,Men,2002
02:32:49,30-34,Men,2002
02:32:51,25-29,Men,2002
02:33:00,35-39,Men,2002
02:33:03,40-44,Men,2002
02:33:06,25-29,Men,2002
02:33:13,30-34,Men,2002
02:33:14,50-54,Men,2002
02:33:21,30-34,Men,2002
02:33:22,35-39,Men,2002
02:33:28,25-29,Men,2002
02:33:30,30-34,Men,2002
02:33:31,25-29,Men,2002
02:33:32,25-29,Men,2002
02:33:33,25-29,Men,2002
02:33:36,30-34,Men,2002
02:33:38,25-29,Men,2002
02:33:39,30-34,Men,2002
02:33:48,30-34,Men,2002
02:34:03,25-29,Men,2002
02:34:04,30-34,Men,2002
02:34:14,30-34,Men,2002
02:34:17,35-39,Men,2002
02:34:19,25-29,Men,2002
02:34:28,30-34,Men,2002
02:34:43,35-39,Men,2002
02:34:43,30-34,Men,2002
02:34:52,25-29,Men,2002
02:35:01,30-34,Men,2002
02:35:06,25-29,Men,2002
02:35:06,25-29,Men,2002
02:35:14,25-29,Men,2002
02:35:16,35-39,Men,2002
02:35:17,30-34,Men,2002
02:35:26,25-29,Men,2002
02:35:27,30-34,Men,2002
02:35:31,35-39,Men,2002
02:35:46,20-24,Men,2002
02:35:47,25-29,Men,2002
02:35:48,30-34,Men,2002
02:35:50,40-44,Men,2002
02:35:51,35-39,Men,2002
02:36:06,30-34,Men,2002
02:36:26,30-34,Men,2002
02:36:37,20-24,Men,2002
02:36:41,25-29,Men,2002
02:36:44,25-29,Men,2002
02:36:50,45-49,Men,2002
02:36:52,30-34,Men,2002
02:37:01,30-34,Men,2002
02:37:04,30-34,Men,2002
02:37:06,30-34,Men,2002
02:37:08,30-34,Men,2002
02:37:15,30-34,Men,2002
02:37:15,20-24,Men,2002
02:37:16,25-29,Men,2002
02:37:28,35-39,Men,2002
02:37:30,25-29,Men,2002
02:37:34,30-34,Men,2002
02:37:37,30-34,Men,2002
02:37:37,20-24,Men,2002
02:37:53,25-29,Men,2002
02:37:57,30-34,Men,2002
02:38:01,40-44,Men,2002
02:38:02,30-34,Men,2002
02:38:06,30-34,Men,2002
02:38:17,40-44,Men,2002
02:38:17,35-39,Men,2002
02:38:20,25-29,Men,2002
02:38:22,20-24,Men,2002
02:38:35,25-29,Men,2002
02:38:37,35-39,Men,2002
02:38:38,25-29,Men,2002
02:38:47,20-24,Men,2002
02:38:48,30-34,Men,2002
02:38:55,20-24,Men,2002
02:39:06,40-44,Men,2002
02:39:10,25-29,Men,2002
02:39:13,30-34,Men,2002
02:39:15,30-34,Men,2002
02:39:18,45-49,Men,2002
02:39:19,35-39,Men,2002
02:39:20,25-29,Men,2002
02:39:28,25-29,Men,2002
02:39:28,30-34,Men,2002
02:39:30,25-29,Men,2002
02:39:47,25-29,Men,2002
02:39:55,35-39,Men,2002
02:40:06,20-24,Men,2002
02:40:07,40-44,Men,2002
02:40:15,40-44,Men,2002
02:40:18,20-24,Men,2002
02:40:20,30-34,Men,2002
02:40:27,35-39,Men,2002
02:40:33,25-29,Men,2002
02:40:36,25-29,Men,2002
02:40:41,30-34,Men,2002
02:40:47,30-34,Men,2002
02:40:58,25-29,Men,2002
02:40:58,30-34,Men,2002
02:40:59,35-39,Men,2002
02:41:01,35-39,Men,2002
02:41:04,25-29,Men,2002
02:41:19,20-24,Men,2002
02:41:33,20-24,Men,2002
02:41:34,25-29,Men,2002
02:41:35,25-29,Men,2002
02:41:35,30-34,Men,2002
02:41:37,35-39,Men,2002
02:41:39,20-24,Men,2002
02:41:42,30-34,Men,2002
02:41:46,35-39,Men,2002
02:41:51,25-29,Men,2002
02:41:52,30-34,Men,2002
02:41:52,35-39,Men,2002
02:41:57,25-29,Men,2002
02:41:58,40-44,Men,2002
02:41:58,35-39,Men,2002
02:42:05,30-34,Men,2002
02:42:18,35-39,Men,2002
02:42:20,30-34,Men,2002
02:42:20,35-39,Men,2002
02:42:20,30-34,Men,2002
02:42:23,35-39,Men,2002
02:42:26,30-34,Men,2002
02:42:38,40-44,Men,2002
02:42:46,25-29,Men,2002
02:42:56,30-34,Men,2002
02:42:56,35-39,Men,2002
02:42:57,25-29,Men,2002
02:42:57,45-49,Men,2002
02:43:04,35-39,Men,2002
02:43:04,35-39,Men,2002
02:43:05,45-49,Men,2002
02:43:06,25-29,Men,2002
02:43:13,30-34,Men,2002
02:43:18,25-29,Men,2002
02:43:20,35-39,Men,2002
02:43:23,25-29,Men,2002
02:43:23,35-39,Men,2002
02:43:24,20-24,Men,2002
02:43:27,20-24,Men,2002
02:43:28,40-44,Men,2002
02:43:32,30-34,Men,2002
02:43:32,40-44,Men,2002
02:43:32,25-29,Men,2002
02:43:36,45-49,Men,2002
02:43:43,30-34,Men,2002
02:43:52,25-29,Men,2002
02:43:55,25-29,Men,2002
02:43:55,35-39,Men,2002
02:44:10,40-44,Men,2002
02:44:15,35-39,Men,2002
02:44:19,30-34,Men,2002
02:44:25,20-24,Men,2002
02:44:27,25-29,Men,2002
02:44:33,25-29,Men,2002
02:44:33,35-39,Men,2002
02:44:37,35-39,Men,2002
02:44:38,30-34,Men,2002
02:44:50,30-34,Men,2002
02:44:52,40-44,Men,2002
02:44:53,25-29,Men,2002
02:44:56,35-39,Men,2002
02:45:04,35-39,Men,2002
02:45:05,45-49,Men,2002
02:45:09,40-44,Men,2002
02:45:10,45-49,Men,2002
02:45:12,45-49,Men,2002
02:45:13,30-34,Men,2002
02:45:13,25-29,Men,2002
02:45:15,40-44,Men,2002
02:45:18,25-29,Men,2002
02:45:18,30-34,Men,2002
02:45:20,30-34,Men,2002
02:45:32,20-24,Men,2002
02:45:33,35-39,Men,2002
02:45:33,40-44,Men,2002
02:45:35,40-44,Men,2002
02:45:36,30-34,Men,2002
02:45:38,25-29,Men,2002
02:45:39,20-24,Men,2002
02:45:39,20-24,Men,2002
02:45:39,40-44,Men,2002
02:45:39,25-29,Men,2002
02:45:43,35-39,Men,2002
02:45:43,30-34,Men,2002
02:45:44,30-34,Men,2002
02:45:45,20-24,Men,2002
02:45:46,25-29,Men,2002
02:45:50,30-34,Men,2002
02:45:53,40-44,Men,2002
02:45:53,35-39,Men,2002
02:45:54,30-34,Men,2002
02:45:54,25-29,Men,2002
02:45:56,40-44,Men,2002
02:45:56,35-39,Men,2002
02:45:56,20-24,Men,2002
02:46:01,35-39,Men,2002
02:46:12,30-34,Men,2002
02:46:16,40-44,Men,2002
02:46:16,20-24,Men,2002
02:46:17,35-39,Men,2002
02:46:17,45-49,Men,2002
02:46:19,25-29,Men,2002
