time,age,gender,year
02:05:11,35-39,Men,2018
02:05:24,25-29,Men,2018
02:05:50,25-29,Men,2018
02:05:57,30-34,Men,2018
02:06:21,30-34,Men,2018
02:06:45,25-29,Men,2018
02:07:52,35-39,Men,2018
02:07:57,25-29,Men,2018
02:07:59,25-29,Men,2018
02:08:41,20-24,Men,2018
02:09:16,25-29,Men,2018
02:12:18,20-24,Men,2018
02:12:35,35-39,Men,2018
02:13:16,30-34,Men,2018
02:14:19,25-29,Men,2018
02:14:29,25-29,Men,2018
02:14:40,30-34,Men,2018
02:16:12,30-34,Men,2018
02:16:26,30-34,Men,2018
02:16:37,30-34,Men,2018
02:16:43,25-29,Men,2018
02:17:01,25-29,Men,2018
02:17:15,25-29,Men,2018
02:18:49,30-34,Men,2018
02:18:55,35-39,Men,2018
02:18:59,25-29,Men,2018
02:19:03,25-29,Men,2018
02:20:10,40-44,Men,2018
02:20:29,25-29,Men,2018
02:20:58,25-29,Men,2018
02:21:01,30-34,Men,2018
02:21:02,25-29,Men,2018
02:21:10,20-24,Men,2018
02:21:15,25-29,Men,2018
02:21:32,25-29,Men,2018
02:21:32,30-34,Men,2018
02:22:00,25-29,Men,2018
02:22:22,25-29,Men,2018
02:22:42,25-29,Men,2018
02:23:07,30-34,Men,2018
02:23:14,25-29,Men,2018
02:23:28,25-29,Men,2018
02:23:55,25-29,Men,2018
02:23:56,30-34,Men,2018
02:24:15,25-29,Men,2018
02:24:20,25-29,Men,2018
02:24:40,25-29,Men,2018
02:24:52,25-29,Men,2018
02:25:18,25-29,Men,2018
02:25:30,35-39,Men,2018
02:25:37,30-34,Men,2018
02:25:47,35-39,Men,2018
02:26:01,25-29,Men,2018
02:26:16,25-29,Men,2018
02:26:29,30-34,Men,2018
02:26:29,35-39,Men,2018
02:26:43,20-24,Men,2018
02:26:56,35-39,Men,2018
02:27:06,25-29,Men,2018
02:27:12,30-34,Men,2018
02:27:18,25-29,Men,2018
02:27:23,25-29,Men,2018
02:27:27,30-34,Men,2018
02:27:38,25-29,Men,2018
02:28:00,30-34,Men,2018
02:28:01,35-39,Men,2018
02:28:12,20-24,Men,2018
02:28:23,25-29,Men,2018
02:28:29,25-29,Men,2018
02:28:30,25-29,Men,2018
02:28:30,20-24,Men,2018
02:28:39,20-24,Men,2018
02:28:52,30-34,Men,2018
02:28:55,30-34,Men,2018
02:28:58,40-44,Men,2018
02:29:11,30-34,Men,2018
02:29:13,25-29,Men,2018
02:29:16,35-39,Men,2018
02:29:20,30-34,Men,2018
02:29:28,25-29,Men,2018
02:29:31,30-34,Men,2018
02:29:33,25-29,Men,2018
02:29:37,25-29,Men,2018
02:29:39,35-39,Men,2018
02:29:39,25-29,Men,2018
02:29:47,25-29,Men,2018
02:29:52,25-29,Men,2018
02:30:01,40-44,Men,2018
02:30:02,35-39,Men,2018
02:30:08,25-29,Men,2018
02:30:21,25-29,Men,2018
02:30:35,25-29,Men,2018
02:30:35,25-29,Men,2018
02:30:36,40-44,Men,2018
