time,age,gender,year
03:00:57,25-29,Men,2007
03:00:58,25-29,Men,2007
03:01:18,25-29,Men,2007
03:01:26,25-29,Men,2007
03:01:37,35-39,Men,2007
03:01:39,25-29,Men,2007
03:01:47,40-44,Men,2007
03:01:53,25-29,Men,2007
03:02:00,30-34,Men,2007
03:02:06,40-44,Men,2007
03:02:19,30-34,Men,2007
03:02:21,25-29,Men,2007
03:02:36,20-24,Men,2007
03:02:45,30-34,Men,2007
03:02:51,30-34,Men,2007
03:02:52,25-29,Men,2007
03:02:52,45-49,Men,2007
03:02:55,35-39,Men,2007
03:02:58,45-49,Men,2007
03:03:00,25-29,Men,2007
03:03:04,20-24,Men,2007
03:03:05,40-44,Men,2007
03:03:16,35-39,Men,2007
03:03:18,20-24,Men,2007
03:03:19,25-29,Men,2007
03:03:24,30-34,Men,2007
03:03:32,45-49,Men,2007
03:03:40,20-24,Men,2007
03:03:43,40-44,Men,2007
03:03:47,25-29,Men,2007
03:03:47,35-39,Men,2007
03:04:00,30-34,Men,2007
03:04:04,35-39,Men,2007
03:04:06,25-29,Men,2007
03:04:08,20-24,Men,2007
03:04:10,25-29,Men,2007
03:04:11,55-59,Men,2007
03:04:18,45-49,Men,2007
03:04:22,20-24,Men,2007
03:04:24,40-44,Men,2007
03:04:35,45-49,Men,2007
03:04:36,20-24,Men,2007
03:04:40,20-24,Men,2007
03:04:55,45-49,Men,2007
03:04:56,40-44,Men,2007
03:04:58,35-39,Men,2007
03:04:58,30-34,Men,2007
03:04:59,40-44,Men,2007
03:04:59,19 and under,Men,2007
03:05:05,40-44,Men,2007
03:05:06,20-24,Men,2007
03:05:09,25-29,Men,2007
03:05:10,30-34,Men,2007
03:05:13,35-39,Men,2007
03:05:15,40-44,Men,2007
03:05:16,35-39,Men,2007
03:05:17,40-44,Men,2007
03:05:20,35-39,Men,2007
03:05:31,35-39,Men,2007
03:05:36,30-34,Men,2007
03:05:42,20-24,Men,2007
03:05:52,35-39,Men,2007
03:05:54,25-29,Men,2007
03:05:55,40-44,Men,2007
03:06:02,35-39,Men,2007
03:06:02,35-39,Men,2007
03:06:15,35-39,Men,2007
03:06:19,40-44,Men,2007
03:06:30,30-34,Men,2007
03:06:33,40-44,Men,2007
03:06:37,40-44,Men,2007
03:06:38,25-29,Men,2007
03:06:43,25-29,Men,2007
03:06:47,25-29,Men,2007
03:06:49,20-24,Men,2007
03:06:49,40-44,Men,2007
03:06:50,35-39,Men,2007
03:06:54,35-39,Men,2007
03:06:56,35-39,Men,2007
03:06:58,30-34,Men,2007
03:07:02,40-44,Men,2007
03:07:06,40-44,Men,2007
03:07:07,30-34,Men,2007
03:07:13,30-34,Men,2007
03:07:14,40-44,Men,2007
03:07:24,20-24,Men,2007
03:07:32,30-34,Men,2007
03:07:34,19 and under,Men,2007
03:07:38,45-49,Men,2007
03:07:42,40-44,Men,2007
03:07:54,30-34,Men,2007
03:07:56,25-29,Men,2007
03:07:58,20-24,Men,2007
03:08:02,35-39,Men,2007
03:08:09,30-34,Men,2007
03:08:15,25-29,Men,2007
03:08:15,20-24,Men,2007
03:08:16,35-39,Men,2007
03:08:20,30-34,Men,2007
03:08:23,30-34,Men,2007
03:08:24,45-49,Men,2007
03:08:24,40-44,Men,2007
03:08:27,35-39,Men,2007
03:08:28,35-39,Men,2007
03:08:28,30-34,Men,2007
03:08:35,40-44,Men,2007
03:08:35,30-34,Men,2007
03:08:37,40-44,Men,2007
03:08:39,40-44,Men,2007
03:08:45,20-24,Men,2007
03:08:48,40-44,Men,2007
03:08:49,45-49,Men,2007
03:09:06,45-49,Men,2007
03:09:10,35-39,Men,2007
03:09:11,30-34,Men,2007
03:09:16,30-34,Men,2007
03:09:18,25-29,Men,2007
03:09:19,40-44,Men,2007
03:09:20,40-44,Men,2007
03:09:21,30-34,Men,2007
03:09:21,25-29,Men,2007
03:09:21,25-29,Men,2007
03:09:31,35-39,Men,2007
03:09:33,20-24,Men,2007
03:09:40,35-39,Men,2007
03:09:44,20-24,Men,2007
03:09:46,30-34,Men,2007
03:09:51,35-39,Men,2007
03:09:54,30-34,Men,2007
03:09:54,25-29,Men,2007
03:09:58,30-34,Men,2007
03:10:12,45-49,Men,2007
03:10:19,40-44,Men,2007
03:10:21,30-34,Men,2007
03:10:21,40-44,Men,2007
03:10:26,35-39,Men,2007
03:10:28,40-44,Men,2007
03:10:29,45-49,Men,2007
03:10:32,25-29,Men,2007
03:10:32,40-44,Men,2007
03:10:33,40-44,Men,2007
03:10:36,45-49,Men,2007
03:10:41,25-29,Men,2007
03:10:41,30-34,Men,2007
03:10:43,40-44,Men,2007
03:10:45,35-39,Men,2007
03:10:47,25-29,Men,2007
03:10:51,50-54,Men,2007
03:10:53,25-29,Men,2007
03:10:54,35-39,Men,2007
03:10:55,40-44,Men,2007
03:11:03,40-44,Men,2007
03:11:06,25-29,Men,2007
03:11:11,30-34,Men,2007
03:11:26,20-24,Men,2007
03:11:29,35-39,Men,2007
03:11:30,35-39,Men,2007
03:11:30,25-29,Men,2007
03:11:31,40-44,Men,2007
03:11:39,35-39,Men,2007
03:11:40,40-44,Men,2007
03:11:40,40-44,Men,2007
03:11:41,25-29,Men,2007
03:11:42,25-29,Men,2007
03:11:51,35-39,Men,2007
03:11:51,45-49,Men,2007
03:11:52,35-39,Men,2007
03:11:53,20-24,Men,2007
03:11:56,25-29,Men,2007
03:11:58,30-34,Men,2007
03:11:59,50-54,Men,2007
03:12:00,35-39,Men,2007
03:12:04,55-59,Men,2007
03:12:07,20-24,Men,2007
03:12:09,45-49,Men,2007
03:12:09,45-49,Men,2007
03:12:13,40-44,Men,2007
03:12:13,30-34,Men,2007
03:12:15,35-39,Men,2007
03:12:18,35-39,Men,2007
03:12:19,20-24,Men,2007
03:12:27,40-44,Men,2007
03:12:30,30-34,Men,2007
03:12:35,40-44,Men,2007
03:12:45,45-49,Men,2007
03:12:50,40-44,Men,2007
03:12:50,20-24,Men,2007
03:12:51,40-44,Men,2007
03:12:53,50-54,Men,2007
03:12:53,30-34,Men,2007
03:12:54,25-29,Men,2007
03:12:54,25-29,Men,2007
03:12:56,30-34,Men,2007
03:12:58,20-24,Men,2007
03:12:58,30-34,Men,2007
03:13:01,25-29,Men,2007
03:13:02,25-29,Men,2007
03:13:13,35-39,Men,2007
03:13:13,40-44,Men,2007
03:13:14,30-34,Men,2007
03:13:16,25-29,Men,2007
03:13:17,25-29,Men,2007
03:13:17,40-44,Men,2007
03:13:18,45-49,Men,2007
03:13:21,35-39,Men,2007
03:13:26,30-34,Men,2007
03:13:29,30-34,Men,2007
03:13:31,45-49,Men,2007
03:13:31,35-39,Men,2007
03:13:37,45-49,Men,2007
03:13:37,25-29,Men,2007
03:13:38,25-29,Men,2007
03:13:42,45-49,Men,2007
03:13:42,20-24,Men,2007
03:13:44,20-24,Men,2007
03:13:46,30-34,Men,2007
03:13:47,50-54,Men,2007
03:13:49,30-34,Men,2007
03:13:53,20-24,Men,2007
03:13:55,25-29,Men,2007
03:14:02,25-29,Men,2007
03:14:06,40-44,Men,2007
03:14:06,40-44,Men,2007
03:14:06,25-29,Men,2007
03:14:09,35-39,Men,2007
03:14:10,20-24,Men,2007
03:14:13,40-44,Men,2007
03:14:18,25-29,Men,2007
03:14:19,35-39,Men,2007
03:14:19,40-44,Men,2007
03:14:26,40-44,Men,2007
03:14:31,40-44,Men,2007
03:14:37,35-39,Men,2007
03:14:42,25-29,Men,2007
03:14:49,25-29,Men,2007
03:14:49,45-49,Men,2007
03:14:52,30-34,Men,2007
03:14:55,45-49,Men,2007
03:14:55,40-44,Men,2007
03:14:56,35-39,Men,2007
03:14:57,40-44,Men,2007
03:15:00,30-34,Men,2007
03:15:05,45-49,Men,2007
03:15:06,40-44,Men,2007
03:15:09,40-44,Men,2007
03:15:13,30-34,Men,2007
03:15:14,35-39,Men,2007
03:15:26,25-29,Men,2007
03:15:26,25-29,Men,2007
03:15:33,25-29,Men,2007
03:15:34,35-39,Men,2007
03:15:36,35-39,Men,2007
03:15:38,40-44,Men,2007
03:15:41,25-29,Men,2007
03:15:45,45-49,Men,2007
03:15:46,25-29,Men,2007
03:15:55,35-39,Men,2007
03:15:57,30-34,Men,2007
03:15:58,20-24,Men,2007
03:15:58,45-49,Men,2007
03:16:00,40-44,Men,2007
03:16:00,25-29,Men,2007
03:16:00,25-29,Men,2007
03:16:01,35-39,Men,2007
03:16:03,35-39,Men,2007
03:16:04,30-34,Men,2007
03:16:05,30-34,Men,2007
03:16:08,20-24,Men,2007
03:16:11,35-39,Men,2007
03:16:14,30-34,Men,2007
03:16:15,45-49,Men,2007
03:16:17,20-24,Men,2007
03:16:17,45-49,Men,2007
03:16:18,30-34,Men,2007
03:16:27,50-54,Men,2007
03:16:27,40-44,Men,2007
03:16:27,25-29,Men,2007
03:16:29,50-54,Men,2007
03:16:29,40-44,Men,2007
03:16:31,45-49,Men,2007
03:16:34,40-44,Men,2007
03:16:35,45-49,Men,2007
03:16:36,40-44,Men,2007
03:16:43,40-44,Men,2007
03:16:43,25-29,Men,2007
03:16:48,45-49,Men,2007
03:16:54,30-34,Men,2007
03:16:55,45-49,Men,2007
03:16:57,30-34,Men,2007
03:17:00,40-44,Men,2007
03:17:01,30-34,Men,2007
03:17:05,25-29,Men,2007
03:17:06,50-54,Men,2007
03:17:07,25-29,Men,2007
03:17:08,20-24,Men,2007
03:17:09,40-44,Men,2007
03:17:11,40-44,Men,2007
