time,age,gender,year
02:17:18,25-29,Women,2002
02:19:26,30-34,Women,2002
02:21:22,20-24,Women,2002
02:21:31,30-34,Women,2002
02:25:20,35-39,Women,2002
02:26:53,25-29,Women,2002
02:28:15,30-34,Women,2002
02:31:37,30-34,Women,2002
02:34:36,25-29,Women,2002
02:35:53,20-24,Women,2002
02:36:56,35-39,Women,2002
02:39:57,30-34,Women,2002
02:40:23,25-29,Women,2002
02:41:14,25-29,Women,2002
02:42:10,25-29,Women,2002
02:42:27,45-49,Women,2002
02:44:41,35-39,Women,2002
02:44:43,25-29,Women,2002
02:44:56,35-39,Women,2002
02:44:58,25-29,Women,2002
02:45:12,25-29,Women,2002
02:46:08,25-29,Women,2002
02:46:21,25-29,Women,2002
02:46:25,30-34,Women,2002
02:47:07,25-29,Women,2002
02:47:37,35-39,Women,2002
02:47:57,30-34,Women,2002
02:48:26,45-49,Women,2002
02:48:31,30-34,Women,2002
02:48:36,25-29,Women,2002
02:48:37,30-34,Women,2002
02:49:02,25-29,Women,2002
02:49:14,40-44,Women,2002
02:49:15,35-39,Women,2002
02:49:35,30-34,Women,2002
02:50:08,25-29,Women,2002
02:50:15,25-29,Women,2002
02:50:31,20-24,Women,2002
02:51:43,30-34,Women,2002
02:51:54,25-29,Women,2002
02:51:58,30-34,Women,2002
02:52:37,25-29,Women,2002
02:52:44,25-29,Women,2002
02:53:20,30-34,Women,2002
02:53:37,35-39,Women,2002
02:53:42,40-44,Women,2002
02:53:42,30-34,Women,2002
02:54:02,30-34,Women,2002
02:54:14,20-24,Women,2002
02:54:28,30-34,Women,2002
02:55:22,40-44,Women,2002
02:55:38,20-24,Women,2002
02:56:58,35-39,Women,2002
02:57:18,25-29,Women,2002
02:57:21,25-29,Women,2002
02:57:24,40-44,Women,2002
02:57:45,25-29,Women,2002
02:57:47,40-44,Women,2002
02:58:10,30-34,Women,2002
02:58:16,25-29,Women,2002
02:58:19,25-29,Women,2002
02:58:20,25-29,Women,2002
02:58:21,30-34,Women,2002
02:58:22,30-34,Women,2002
02:58:25,30-34,Women,2002
02:58:58,30-34,Women,2002
02:59:00,35-39,Women,2002
02:59:01,20-24,Women,2002
02:59:04,35-39,Women,2002
02:59:22,40-44,Women,2002
02:59:25,30-34,Women,2002
