time,age,gender,year
02:27:17,30-34,Women,2008
02:29:32,25-29,Women,2008
02:30:19,30-34,Women,2008
02:30:57,35-39,Women,2008
02:31:33,25-29,Women,2008
02:32:25,40-44,Women,2008
02:32:41,25-29,Women,2008
02:33:06,25-29,Women,2008
02:34:04,25-29,Women,2008
02:34:16,30-34,Women,2008
02:35:09,25-29,Women,2008
02:35:39,25-29,Women,2008
02:35:41,25-29,Women,2008
02:38:13,30-34,Women,2008
02:42:06,20-24,Women,2008
02:44:28,25-29,Women,2008
02:45:04,25-29,Women,2008
02:49:15,30-34,Women,2008
02:51:59,25-29,Women,2008
02:52:05,25-29,Women,2008
02:53:23,20-24,Women,2008
02:55:46,20-24,Women,2008
02:56:07,20-24,Women,2008
02:56:27,35-39,Women,2008
02:56:32,30-34,Women,2008
02:58:33,25-29,Women,2008
02:58:47,25-29,Women,2008
02:58:58,40-44,Women,2008
02:59:17,25-29,Women,2008
02:59:28,25-29,Women,2008
02:59:45,40-44,Women,2008
03:00:05,20-24,Women,2008
03:00:16,25-29,Women,2008
03:00:28,30-34,Women,2008
03:00:30,35-39,Women,2008
03:00:51,25-29,Women,2008
03:00:56,25-29,Women,2008
03:01:00,25-29,Women,2008
03:01:01,25-29,Women,2008
03:01:35,25-29,Women,2008
03:03:04,20-24,Women,2008
03:03:18,20-24,Women,2008
03:03:29,25-29,Women,2008
03:04:00,25-29,Women,2008
03:04:17,30-34,Women,2008
03:04:28,30-34,Women,2008
03:04:37,30-34,Women,2008
03:04:45,25-29,Women,2008
03:05:21,20-24,Women,2008
03:05:21,40-44,Women,2008
03:05:27,20-24,Women,2008
03:05:35,30-34,Women,2008
03:05:56,35-39,Women,2008
03:06:00,25-29,Women,2008
03:06:11,30-34,Women,2008
03:06:12,25-29,Women,2008
03:06:22,35-39,Women,2008
03:06:25,25-29,Women,2008
03:06:30,35-39,Women,2008
03:06:40,45-49,Women,2008
03:06:41,20-24,Women,2008
03:07:16,25-29,Women,2008
03:07:18,25-29,Women,2008
03:07:22,25-29,Women,2008
03:07:46,35-39,Women,2008
