time,age,gender,year
02:33:49,30-34,Women,2007
02:33:52,25-29,Women,2007
02:36:15,25-29,Women,2007
02:37:14,30-34,Women,2007
02:38:30,25-29,Women,2007
02:39:04,35-39,Women,2007
02:40:14,25-29,Women,2007
02:45:23,25-29,Women,2007
02:46:40,25-29,Women,2007
02:48:21,30-34,Women,2007
02:48:49,35-39,Women,2007
02:48:56,30-34,Women,2007
02:49:59,30-34,Women,2007
02:50:50,25-29,Women,2007
02:51:58,25-29,Women,2007
02:56:24,35-39,Women,2007
02:56:36,35-39,Women,2007
02:56:36,25-29,Women,2007
02:57:18,30-34,Women,2007
02:57:23,30-34,Women,2007
02:59:52,25-29,Women,2007
02:59:57,35-39,Women,2007
03:00:18,30-34,Women,2007
03:00:38,25-29,Women,2007
03:01:00,20-24,Women,2007
03:01:14,30-34,Women,2007
03:02:04,50-54,Women,2007
03:03:56,40-44,Women,2007
03:05:01,25-29,Women,2007
03:05:04,25-29,Women,2007
03:05:48,25-29,Women,2007
03:06:00,25-29,Women,2007
03:06:13,40-44,Women,2007
03:06:24,25-29,Women,2007
03:06:31,35-39,Women,2007
03:06:52,25-29,Women,2007
03:07:17,25-29,Women,2007
03:08:10,25-29,Women,2007
03:08:18,45-49,Women,2007
03:08:30,30-34,Women,2007
03:08:45,35-39,Women,2007
03:08:56,20-24,Women,2007
03:08:59,40-44,Women,2007
03:09:25,25-29,Women,2007
03:09:59,25-29,Women,2007
03:10:04,25-29,Women,2007
03:10:36,25-29,Women,2007
03:10:52,35-39,Women,2007
03:10:58,30-34,Women,2007
03:11:17,35-39,Women,2007
03:11:33,20-24,Women,2007
03:11:40,30-34,Women,2007
03:11:41,25-29,Women,2007
03:12:03,25-29,Women,2007
03:12:06,25-29,Women,2007
03:12:40,30-34,Women,2007
03:12:56,25-29,Women,2007
03:13:08,30-34,Women,2007
03:13:15,35-39,Women,2007
03:13:30,25-29,Women,2007
03:13:46,35-39,Women,2007
03:13:48,25-29,Women,2007
03:13:49,20-24,Women,2007
03:14:01,35-39,Women,2007
03:14:10,35-39,Women,2007
03:14:17,30-34,Women,2007
03:14:21,30-34,Women,2007
03:14:21,35-39,Women,2007
03:15:00,35-39,Women,2007
03:15:04,35-39,Women,2007
03:15:20,35-39,Women,2007
03:15:37,30-34,Women,2007
03:15:45,25-29,Women,2007
03:15:48,45-49,Women,2007
03:15:54,40-44,Women,2007
03:15:55,30-34,Women,2007
03:16:41,40-44,Women,2007
03:16:46,40-44,Women,2007
03:16:59,25-29,Women,2007
03:17:14,20-24,Women,2007
03:17:31,30-34,Women,2007
03:17:39,25-29,Women,2007
03:18:27,25-29,Women,2007
03:18:47,35-39,Women,2007
03:18:51,40-44,Women,2007
03:19:00,35-39,Women,2007
03:19:18,30-34,Women,2007
03:19:21,25-29,Women,2007
03:19:47,20-24,Women,2007
03:20:00,25-29,Women,2007
03:20:02,25-29,Women,2007
03:20:06,35-39,Women,2007
03:20:18,30-34,Women,2007
03:20:36,40-44,Women,2007
03:20:46,30-34,Women,2007
03:21:02,30-34,Women,2007
03:21:11,30-34,Women,2007
03:21:19,40-44,Women,2007
03:21:29,20-24,Women,2007
03:21:31,30-34,Women,2007
03:21:31,20-24,Women,2007
03:21:32,30-34,Women,2007
03:21:33,40-44,Women,2007
03:22:03,35-39,Women,2007
03:22:06,35-39,Women,2007
03:22:33,25-29,Women,2007
03:22:51,35-39,Women,2007
03:22:56,35-39,Women,2007
03:23:02,40-44,Women,2007
03:23:14,35-39,Women,2007
03:23:28,25-29,Women,2007
03:23:36,30-34,Women,2007
03:23:42,25-29,Women,2007
03:23:55,25-29,Women,2007
03:24:10,25-29,Women,2007
03:24:31,40-44,Women,2007
03:24:35,40-44,Women,2007
03:24:43,45-49,Women,2007
03:24:45,20-24,Women,2007
03:24:49,30-34,Women,2007
03:25:10,45-49,Women,2007
03:25:11,25-29,Women,2007
03:25:31,35-39,Women,2007
03:25:37,30-34,Women,2007
03:25:59,40-44,Women,2007
03:26:09,30-34,Women,2007
03:26:12,25-29,Women,2007
03:26:13,40-44,Women,2007
03:26:15,25-29,Women,2007
03:26:16,25-29,Women,2007
03:26:25,40-44,Women,2007
03:26:33,40-44,Women,2007
03:26:43,25-29,Women,2007
03:26:45,30-34,Women,2007
03:26:50,40-44,Women,2007
03:26:56,40-44,Women,2007
03:26:57,40-44,Women,2007
03:26:59,25-29,Women,2007
03:27:18,20-24,Women,2007
03:27:22,30-34,Women,2007
03:27:22,20-24,Women,2007
03:27:26,20-24,Women,2007
03:27:27,35-39,Women,2007
03:27:39,20-24,Women,2007
03:27:40,45-49,Women,2007
03:27:43,20-24,Women,2007
03:27:49,30-34,Women,2007
03:27:54,20-24,Women,2007
03:27:57,25-29,Women,2007
03:28:22,35-39,Women,2007
03:28:23,40-44,Women,2007
03:28:26,30-34,Women,2007
03:28:30,25-29,Women,2007
03:28:38,35-39,Women,2007
03:28:38,20-24,Women,2007
03:28:41,20-24,Women,2007
03:28:44,25-29,Women,2007
03:28:49,40-44,Women,2007
03:28:51,25-29,Women,2007
03:29:00,35-39,Women,2007
03:29:16,20-24,Women,2007
03:29:21,25-29,Women,2007
03:29:28,25-29,Women,2007
03:29:37,25-29,Women,2007
03:29:43,40-44,Women,2007
03:29:50,20-24,Women,2007
03:29:58,40-44,Women,2007
03:30:09,20-24,Women,2007
03:30:36,30-34,Women,2007
03:30:42,25-29,Women,2007
03:30:43,30-34,Women,2007
03:31:00,25-29,Women,2007
03:31:12,40-44,Women,2007
03:31:24,25-29,Women,2007
03:31:26,25-29,Women,2007
03:31:29,20-24,Women,2007
03:31:31,25-29,Women,2007
03:31:31,45-49,Women,2007
03:31:55,20-24,Women,2007
03:31:57,25-29,Women,2007
03:31:57,25-29,Women,2007
03:32:07,25-29,Women,2007
03:32:27,25-29,Women,2007
03:32:30,25-29,Women,2007
03:32:31,20-24,Women,2007
03:32:35,25-29,Women,2007
03:32:35,30-34,Women,2007
03:32:37,35-39,Women,2007
03:32:39,25-29,Women,2007
03:32:43,35-39,Women,2007
03:32:45,40-44,Women,2007
03:32:54,35-39,Women,2007
03:32:57,20-24,Women,2007
03:32:57,25-29,Women,2007
03:33:15,25-29,Women,2007
03:33:18,20-24,Women,2007
03:33:21,45-49,Women,2007
03:33:22,20-24,Women,2007
03:33:26,40-44,Women,2007
03:33:27,25-29,Women,2007
03:33:28,19 and under,Women,2007
03:33:28,20-24,Women,2007
03:33:31,25-29,Women,2007
03:33:34,30-34,Women,2007
03:33:36,35-39,Women,2007
03:33:40,40-44,Women,2007
03:33:50,20-24,Women,2007
03:33:56,40-44,Women,2007
03:33:59,25-29,Women,2007
03:34:00,40-44,Women,2007
03:34:02,30-34,Women,2007
03:34:12,40-44,Women,2007
03:34:13,20-24,Women,2007
03:34:15,30-34,Women,2007
03:34:17,20-24,Women,2007
03:34:32,25-29,Women,2007
03:34:40,20-24,Women,2007
03:34:40,30-34,Women,2007
03:34:41,40-44,Women,2007
03:34:43,40-44,Women,2007
03:34:44,30-34,Women,2007
03:34:47,40-44,Women,2007
03:34:48,30-34,Women,2007
03:34:51,30-34,Women,2007
03:34:54,25-29,Women,2007
03:34:57,40-44,Women,2007
03:35:02,20-24,Women,2007
03:35:15,30-34,Women,2007
03:35:16,20-24,Women,2007
03:35:20,45-49,Women,2007
03:35:26,35-39,Women,2007
03:35:29,25-29,Women,2007
03:35:32,40-44,Women,2007
03:35:34,25-29,Women,2007
03:35:35,35-39,Women,2007
03:35:41,35-39,Women,2007
03:35:46,20-24,Women,2007
03:35:50,25-29,Women,2007
03:35:51,25-29,Women,2007
03:35:57,20-24,Women,2007
03:35:58,30-34,Women,2007
03:36:02,25-29,Women,2007
03:36:03,25-29,Women,2007
03:36:07,35-39,Women,2007
03:36:17,25-29,Women,2007
03:36:25,45-49,Women,2007
03:36:35,20-24,Women,2007
03:36:37,35-39,Women,2007
03:36:38,35-39,Women,2007
03:36:40,45-49,Women,2007
03:36:49,40-44,Women,2007
03:36:53,20-24,Women,2007
03:36:54,25-29,Women,2007
03:36:56,25-29,Women,2007
03:36:56,35-39,Women,2007
03:37:08,40-44,Women,2007
03:37:15,25-29,Women,2007
03:37:15,30-34,Women,2007
03:37:16,25-29,Women,2007
03:37:18,30-34,Women,2007
03:37:20,50-54,Women,2007
03:37:21,50-54,Women,2007
03:37:25,35-39,Women,2007
03:37:28,35-39,Women,2007
03:37:29,35-39,Women,2007
03:37:31,30-34,Women,2007
