time,age,gender,year
02:21:32,25-29,Women,2016
02:23:28,35-39,Women,2016
02:23:41,20-24,Women,2016
02:24:47,20-24,Women,2016
02:24:49,25-29,Women,2016
02:28:53,25-29,Women,2016
02:30:40,30-34,Women,2016
02:32:13,30-34,Women,2016
02:33:48,25-29,Women,2016
02:34:00,25-29,Women,2016
02:36:01,35-39,Women,2016
02:37:50,30-34,Women,2016
02:38:00,25-29,Women,2016
02:38:47,30-34,Women,2016
02:39:37,25-29,Women,2016
02:40:56,25-29,Women,2016
02:42:45,25-29,Women,2016
02:42:49,30-34,Women,2016
02:43:07,30-34,Women,2016
02:45:25,30-34,Women,2016
02:46:23,30-34,Women,2016
02:46:56,25-29,Women,2016
02:47:17,30-34,Women,2016
02:47:40,25-29,Women,2016
02:47:41,25-29,Women,2016
02:48:12,30-34,Women,2016
02:48:50,40-44,Women,2016
02:49:19,25-29,Women,2016
02:49:21,40-44,Women,2016
02:49:30,25-29,Women,2016
02:49:40,35-39,Women,2016
02:49:41,25-29,Women,2016
02:49:52,20-24,Women,2016
02:50:08,30-34,Women,2016
02:50:13,30-34,Women,2016
02:50:18,20-24,Women,2016
02:50:57,25-29,Women,2016
02:51:05,30-34,Women,2016
02:51:56,20-24,Women,2016
02:52:32,40-44,Women,2016
02:52:45,20-24,Women,2016
02:52:48,30-34,Women,2016
02:53:01,30-34,Women,2016
02:53:30,35-39,Women,2016
02:53:35,25-29,Women,2016
02:53:40,35-39,Women,2016
02:53:54,25-29,Women,2016
02:54:09,25-29,Women,2016
02:54:17,20-24,Women,2016
02:54:42,30-34,Women,2016
02:54:55,30-34,Women,2016
02:55:07,30-34,Women,2016
02:55:24,35-39,Women,2016
02:55:30,25-29,Women,2016
02:55:51,25-29,Women,2016
02:55:57,25-29,Women,2016
02:56:01,25-29,Women,2016
02:56:17,30-34,Women,2016
02:56:26,40-44,Women,2016
02:56:32,35-39,Women,2016
02:56:37,25-29,Women,2016
02:56:49,20-24,Women,2016
02:56:59,30-34,Women,2016
02:57:07,25-29,Women,2016
02:57:11,30-34,Women,2016
02:57:33,35-39,Women,2016
02:57:47,25-29,Women,2016
02:58:08,25-29,Women,2016
02:58:08,30-34,Women,2016
02:58:15,25-29,Women,2016
02:58:26,40-44,Women,2016
02:58:34,20-24,Women,2016
02:58:38,25-29,Women,2016
02:58:39,40-44,Women,2016
02:58:39,25-29,Women,2016
02:58:40,30-34,Women,2016
02:58:45,40-44,Women,2016
02:59:01,25-29,Women,2016
02:59:04,25-29,Women,2016
02:59:05,30-34,Women,2016
02:59:13,30-34,Women,2016
02:59:22,35-39,Women,2016
02:59:30,30-34,Women,2016
02:59:31,30-34,Women,2016
02:59:32,40-44,Women,2016
02:59:41,40-44,Women,2016
02:59:42,35-39,Women,2016
03:00:02,35-39,Women,2016
03:00:15,25-29,Women,2016
03:00:17,25-29,Women,2016
03:00:17,25-29,Women,2016
03:00:28,35-39,Women,2016
03:00:40,35-39,Women,2016
03:00:51,30-34,Women,2016
03:00:53,35-39,Women,2016
03:00:57,30-34,Women,2016
03:00:59,40-44,Women,2016
03:01:19,25-29,Women,2016
03:01:26,30-34,Women,2016
03:01:31,30-34,Women,2016
03:01:31,20-24,Women,2016
03:01:41,20-24,Women,2016
03:01:42,30-34,Women,2016
03:01:46,25-29,Women,2016
03:02:11,35-39,Women,2016
03:02:29,20-24,Women,2016
03:02:31,25-29,Women,2016
03:02:52,30-34,Women,2016
03:02:55,30-34,Women,2016
03:02:57,25-29,Women,2016
03:03:01,30-34,Women,2016
03:03:01,25-29,Women,2016
03:03:22,25-29,Women,2016
03:03:37,30-34,Women,2016
03:03:58,30-34,Women,2016
03:03:59,30-34,Women,2016
03:04:08,25-29,Women,2016
03:04:13,35-39,Women,2016
03:04:21,30-34,Women,2016
03:04:21,30-34,Women,2016
03:04:27,25-29,Women,2016
03:04:34,25-29,Women,2016
03:04:36,35-39,Women,2016
03:04:40,20-24,Women,2016
03:04:43,30-34,Women,2016
03:04:43,25-29,Women,2016
03:04:44,30-34,Women,2016
03:04:53,35-39,Women,2016
03:05:11,25-29,Women,2016
03:05:12,25-29,Women,2016
03:05:18,30-34,Women,2016
03:05:20,50-54,Women,2016
03:05:27,20-24,Women,2016
03:05:30,35-39,Women,2016
03:05:31,30-34,Women,2016
03:05:35,30-34,Women,2016
03:05:38,25-29,Women,2016
