time,age,gender,year
02:26:31,35-39,Women,2009
02:26:56,25-29,Women,2009
02:28:38,35-39,Women,2009
02:28:50,35-39,Women,2009
02:29:22,25-29,Women,2009
02:32:55,25-29,Women,2009
02:32:59,25-29,Women,2009
02:34:07,25-29,Women,2009
02:35:36,30-34,Women,2009
02:41:15,20-24,Women,2009
02:42:38,20-24,Women,2009
02:43:00,20-24,Women,2009
02:46:21,20-24,Women,2009
02:47:02,25-29,Women,2009
02:48:40,25-29,Women,2009
02:48:46,20-24,Women,2009
02:49:20,25-29,Women,2009
02:49:45,40-44,Women,2009
02:49:49,45-49,Women,2009
02:49:49,35-39,Women,2009
02:50:15,30-34,Women,2009
02:50:19,25-29,Women,2009
02:50:27,25-29,Women,2009
02:50:37,20-24,Women,2009
02:51:01,20-24,Women,2009
02:51:45,30-34,Women,2009
02:51:49,25-29,Women,2009
02:51:56,25-29,Women,2009
02:53:16,40-44,Women,2009
02:53:22,20-24,Women,2009
02:53:35,25-29,Women,2009
02:54:05,35-39,Women,2009
02:54:11,35-39,Women,2009
02:54:19,35-39,Women,2009
02:54:19,25-29,Women,2009
02:54:35,20-24,Women,2009
02:55:01,20-24,Women,2009
02:55:17,40-44,Women,2009
02:55:40,25-29,Women,2009
02:56:22,30-34,Women,2009
02:56:26,35-39,Women,2009
02:56:35,25-29,Women,2009
02:56:58,20-24,Women,2009
02:57:06,35-39,Women,2009
02:57:15,25-29,Women,2009
02:57:17,20-24,Women,2009
02:57:26,35-39,Women,2009
02:57:31,35-39,Women,2009
02:57:37,30-34,Women,2009
02:57:40,25-29,Women,2009
02:57:57,35-39,Women,2009
02:58:04,25-29,Women,2009
02:58:11,20-24,Women,2009
02:58:12,30-34,Women,2009
02:58:26,25-29,Women,2009
02:58:30,25-29,Women,2009
02:58:32,25-29,Women,2009
02:58:36,35-39,Women,2009
02:59:03,25-29,Women,2009
02:59:07,25-29,Women,2009
02:59:32,25-29,Women,2009
02:59:34,35-39,Women,2009
02:59:36,25-29,Women,2009
02:59:44,35-39,Women,2009
02:59:45,25-29,Women,2009
03:00:08,25-29,Women,2009
03:00:19,45-49,Women,2009
03:00:24,30-34,Women,2009
03:00:40,35-39,Women,2009
03:00:51,35-39,Women,2009
03:00:51,30-34,Women,2009
03:00:59,35-39,Women,2009
03:01:14,45-49,Women,2009
03:01:16,40-44,Women,2009
03:01:40,30-34,Women,2009
03:01:52,30-34,Women,2009
03:02:10,30-34,Women,2009
03:02:16,25-29,Women,2009
03:02:19,30-34,Women,2009
03:02:46,30-34,Women,2009
03:03:00,20-24,Women,2009
03:03:00,30-34,Women,2009
03:03:01,25-29,Women,2009
03:03:16,30-34,Women,2009
03:03:16,30-34,Women,2009
03:03:17,25-29,Women,2009
03:03:25,35-39,Women,2009
03:03:26,30-34,Women,2009
03:03:37,25-29,Women,2009
03:03:46,35-39,Women,2009
03:03:52,30-34,Women,2009
03:03:54,25-29,Women,2009
03:04:03,40-44,Women,2009
03:04:08,40-44,Women,2009
03:04:23,30-34,Women,2009
03:04:24,25-29,Women,2009
03:04:29,30-34,Women,2009
03:04:30,25-29,Women,2009
03:04:38,30-34,Women,2009
03:04:38,20-24,Women,2009
03:04:47,25-29,Women,2009
03:05:00,25-29,Women,2009
03:05:01,25-29,Women,2009
03:05:25,20-24,Women,2009
03:05:27,30-34,Women,2009
03:05:37,30-34,Women,2009
03:05:46,25-29,Women,2009
03:05:57,35-39,Women,2009
03:06:19,25-29,Women,2009
03:06:28,35-39,Women,2009
03:06:28,25-29,Women,2009
03:06:28,40-44,Women,2009
03:06:32,20-24,Women,2009
03:06:39,25-29,Women,2009
03:06:55,30-34,Women,2009
03:06:56,25-29,Women,2009
03:06:57,45-49,Women,2009
03:07:01,40-44,Women,2009
03:07:01,50-54,Women,2009
03:07:15,25-29,Women,2009
03:07:26,45-49,Women,2009
03:07:27,30-34,Women,2009
03:07:29,25-29,Women,2009
03:07:32,30-34,Women,2009
03:07:56,20-24,Women,2009
03:08:02,20-24,Women,2009
03:08:24,35-39,Women,2009
03:08:28,20-24,Women,2009
03:08:30,30-34,Women,2009
03:08:33,20-24,Women,2009
03:08:37,30-34,Women,2009
03:08:47,30-34,Women,2009
03:08:53,30-34,Women,2009
03:08:59,25-29,Women,2009
03:09:14,30-34,Women,2009
03:09:15,40-44,Women,2009
03:09:18,25-29,Women,2009
03:09:20,30-34,Women,2009
03:09:21,35-39,Women,2009
03:09:24,20-24,Women,2009
03:09:26,25-29,Women,2009
03:09:46,30-34,Women,2009
03:09:47,35-39,Women,2009
03:09:58,25-29,Women,2009
03:10:04,20-24,Women,2009
03:10:17,30-34,Women,2009
03:10:21,25-29,Women,2009
03:10:48,20-24,Women,2009
03:11:03,45-49,Women,2009
03:11:04,40-44,Women,2009
03:11:16,35-39,Women,2009
03:11:22,40-44,Women,2009
03:11:36,20-24,Women,2009
03:11:38,25-29,Women,2009
03:11:49,30-34,Women,2009
03:11:52,30-34,Women,2009
03:11:55,30-34,Women,2009
03:11:55,40-44,Women,2009
03:11:59,30-34,Women,2009
03:12:00,30-34,Women,2009
03:12:03,25-29,Women,2009
03:12:07,25-29,Women,2009
03:12:08,35-39,Women,2009
03:12:16,20-24,Women,2009
03:12:18,25-29,Women,2009
03:12:24,30-34,Women,2009
03:12:25,25-29,Women,2009
03:12:25,35-39,Women,2009
03:12:28,20-24,Women,2009
03:12:34,25-29,Women,2009
03:12:44,40-44,Women,2009
03:12:49,30-34,Women,2009
03:12:50,25-29,Women,2009
03:12:50,35-39,Women,2009
03:12:52,45-49,Women,2009
03:12:54,35-39,Women,2009
03:12:55,25-29,Women,2009
03:13:05,25-29,Women,2009
03:13:06,40-44,Women,2009
03:13:20,30-34,Women,2009
03:13:28,40-44,Women,2009
03:13:30,40-44,Women,2009
03:13:30,45-49,Women,2009
03:13:33,25-29,Women,2009
03:13:46,35-39,Women,2009
03:14:07,30-34,Women,2009
03:14:15,40-44,Women,2009
03:14:15,20-24,Women,2009
03:14:24,35-39,Women,2009
03:14:25,30-34,Women,2009
03:14:26,25-29,Women,2009
03:14:33,40-44,Women,2009
03:14:34,25-29,Women,2009
03:14:35,55-59,Women,2009
03:14:35,30-34,Women,2009
03:14:51,20-24,Women,2009
03:14:57,35-39,Women,2009
03:14:58,20-24,Women,2009
03:15:02,35-39,Women,2009
03:15:02,35-39,Women,2009
03:15:03,30-34,Women,2009
03:15:14,30-34,Women,2009
03:15:20,30-34,Women,2009
03:15:22,30-34,Women,2009
03:15:22,40-44,Women,2009
03:15:23,25-29,Women,2009
03:15:23,25-29,Women,2009
03:15:24,25-29,Women,2009
03:15:28,20-24,Women,2009
03:15:32,20-24,Women,2009
03:15:32,30-34,Women,2009
03:15:41,20-24,Women,2009
03:15:50,20-24,Women,2009
03:15:54,20-24,Women,2009
03:16:00,30-34,Women,2009
03:16:05,25-29,Women,2009
03:16:11,50-54,Women,2009
03:16:23,30-34,Women,2009
03:16:28,30-34,Women,2009
03:16:28,40-44,Women,2009
03:16:33,40-44,Women,2009
03:16:39,20-24,Women,2009
03:16:42,40-44,Women,2009
03:16:45,30-34,Women,2009
03:16:52,30-34,Women,2009
03:16:57,30-34,Women,2009
03:16:57,20-24,Women,2009
03:17:00,25-29,Women,2009
03:17:07,20-24,Women,2009
03:17:11,30-34,Women,2009
03:17:13,35-39,Women,2009
03:17:23,25-29,Women,2009
03:17:24,25-29,Women,2009
03:17:27,35-39,Women,2009
03:17:29,35-39,Women,2009
03:17:30,20-24,Women,2009
03:17:33,25-29,Women,2009
03:17:51,25-29,Women,2009
03:18:01,45-49,Women,2009
03:18:03,25-29,Women,2009
03:18:16,40-44,Women,2009
03:18:16,40-44,Women,2009
03:18:17,30-34,Women,2009
03:18:17,25-29,Women,2009
03:18:22,30-34,Women,2009
03:18:27,20-24,Women,2009
03:18:28,30-34,Women,2009
03:18:30,20-24,Women,2009
03:18:30,25-29,Women,2009
03:18:34,20-24,Women,2009
03:18:43,20-24,Women,2009
03:18:46,25-29,Women,2009
03:18:48,25-29,Women,2009
03:18:49,40-44,Women,2009
03:18:52,25-29,Women,2009
03:18:52,25-29,Women,2009
03:18:53,35-39,Women,2009
03:18:53,35-39,Women,2009
03:18:53,30-34,Women,2009
03:18:53,25-29,Women,2009
03:18:54,25-29,Women,2009
03:18:55,50-54,Women,2009
03:18:59,25-29,Women,2009
03:19:04,20-24,Women,2009
03:19:06,50-54,Women,2009
03:19:06,30-34,Women,2009
03:19:08,25-29,Women,2009
03:19:11,30-34,Women,2009
03:19:11,25-29,Women,2009
03:19:11,35-39,Women,2009
03:19:12,30-34,Women,2009
03:19:14,20-24,Women,2009
03:19:15,25-29,Women,2009
03:19:17,40-44,Women,2009
03:19:20,35-39,Women,2009
03:19:20,20-24,Women,2009
03:19:21,20-24,Women,2009
03:19:22,40-44,Women,2009
03:19:38,25-29,Women,2009
03:19:40,25-29,Women,2009
03:19:40,30-34,Women,2009
03:19:40,40-44,Women,2009
03:19:52,30-34,Women,2009
03:19:56,25-29,Women,2009
03:19:57,35-39,Women,2009
03:19:57,25-29,Women,2009
03:19:58,40-44,Women,2009
03:20:01,30-34,Women,2009
03:20:02,25-29,Women,2009
03:20:02,30-34,Women,2009
03:20:03,40-44,Women,2009
03:20:07,45-49,Women,2009
03:20:08,25-29,Women,2009
03:20:13,30-34,Women,2009
03:20:14,35-39,Women,2009
03:20:15,20-24,Women,2009
03:20:18,30-34,Women,2009
03:20:19,25-29,Women,2009
03:20:20,30-34,Women,2009
03:20:20,25-29,Women,2009
03:20:23,35-39,Women,2009
03:20:24,45-49,Women,2009
03:20:25,40-44,Women,2009
03:20:31,25-29,Women,2009
03:20:36,35-39,Women,2009
03:20:37,20-24,Women,2009
03:20:38,25-29,Women,2009
03:20:51,25-29,Women,2009
03:20:52,20-24,Women,2009
03:20:53,35-39,Women,2009
03:20:55,35-39,Women,2009
03:20:59,25-29,Women,2009
03:20:59,40-44,Women,2009
03:21:02,30-34,Women,2009
03:21:06,20-24,Women,2009
03:21:09,35-39,Women,2009
03:21:15,25-29,Women,2009
03:21:15,25-29,Women,2009
03:21:15,45-49,Women,2009
03:21:17,30-34,Women,2009
03:21:17,25-29,Women,2009
03:21:22,25-29,Women,2009
03:21:25,25-29,Women,2009
03:21:26,30-34,Women,2009
03:21:30,30-34,Women,2009
03:21:37,25-29,Women,2009
03:21:38,35-39,Women,2009
03:21:39,20-24,Women,2009
03:21:40,25-29,Women,2009
03:21:41,25-29,Women,2009
03:21:42,25-29,Women,2009
03:21:44,35-39,Women,2009
03:21:45,35-39,Women,2009
03:21:46,30-34,Women,2009
03:21:47,50-54,Women,2009
03:21:48,30-34,Women,2009
03:21:55,30-34,Women,2009
03:21:57,30-34,Women,2009
03:21:59,25-29,Women,2009
03:22:01,25-29,Women,2009
03:22:05,40-44,Women,2009
03:22:09,20-24,Women,2009
03:22:12,45-49,Women,2009
03:22:18,20-24,Women,2009
03:22:24,30-34,Women,2009
03:22:29,40-44,Women,2009
03:22:34,30-34,Women,2009
03:22:35,35-39,Women,2009
03:22:38,30-34,Women,2009
03:22:42,40-44,Women,2009
03:22:43,30-34,Women,2009
03:22:44,45-49,Women,2009
03:22:46,40-44,Women,2009
03:22:47,35-39,Women,2009
03:22:47,35-39,Women,2009
03:22:48,35-39,Women,2009
03:22:49,30-34,Women,2009
03:22:52,25-29,Women,2009
03:22:53,30-34,Women,2009
03:22:53,40-44,Women,2009
03:22:54,35-39,Women,2009
03:22:54,35-39,Women,2009
03:22:55,35-39,Women,2009
03:22:55,25-29,Women,2009
03:22:56,35-39,Women,2009
03:22:58,30-34,Women,2009
03:23:03,25-29,Women,2009
03:23:04,25-29,Women,2009
03:23:05,35-39,Women,2009
03:23:09,20-24,Women,2009
03:23:11,40-44,Women,2009
03:23:12,30-34,Women,2009
03:23:15,25-29,Women,2009
03:23:15,30-34,Women,2009
03:23:19,35-39,Women,2009
03:23:20,25-29,Women,2009
03:23:26,60-64,Women,2009
03:23:27,25-29,Women,2009
03:23:30,20-24,Women,2009
03:23:32,20-24,Women,2009
03:23:33,35-39,Women,2009
03:23:43,30-34,Women,2009
03:23:49,25-29,Women,2009
03:23:52,20-24,Women,2009
03:23:53,35-39,Women,2009
03:24:02,25-29,Women,2009
03:24:04,40-44,Women,2009
03:24:10,40-44,Women,2009
03:24:11,25-29,Women,2009
03:24:12,50-54,Women,2009
03:24:15,40-44,Women,2009
03:24:18,45-49,Women,2009
03:24:18,45-49,Women,2009
03:24:19,30-34,Women,2009
03:24:20,25-29,Women,2009
03:24:23,25-29,Women,2009
03:24:26,25-29,Women,2009
03:24:27,25-29,Women,2009
03:24:29,30-34,Women,2009
03:24:29,25-29,Women,2009
03:24:36,30-34,Women,2009
03:24:36,35-39,Women,2009
03:24:36,25-29,Women,2009
03:24:37,35-39,Women,2009
03:24:39,25-29,Women,2009
03:24:39,35-39,Women,2009
03:24:39,30-34,Women,2009
03:24:40,40-44,Women,2009
03:24:46,45-49,Women,2009
