time,age,gender,year
02:18:35,20-24,Women,2018
02:21:18,20-24,Women,2018
02:22:15,20-24,Women,2018
02:26:08,30-34,Women,2018
02:31:34,25-29,Women,2018
02:32:37,25-29,Women,2018
02:32:42,25-29,Women,2018
02:33:26,40-44,Women,2018
02:34:08,30-34,Women,2018
02:34:53,30-34,Women,2018
02:36:23,30-34,Women,2018
02:36:51,30-34,Women,2018
02:38:04,25-29,Women,2018
02:38:16,25-29,Women,2018
02:38:49,35-39,Women,2018
02:39:04,25-29,Women,2018
02:39:11,25-29,Women,2018
02:39:44,35-39,Women,2018
02:40:06,30-34,Women,2018
02:40:12,30-34,Women,2018
02:40:57,30-34,Women,2018
02:41:37,25-29,Women,2018
02:42:13,40-44,Women,2018
02:42:38,20-24,Women,2018
02:42:46,35-39,Women,2018
02:42:55,35-39,Women,2018
02:43:04,30-34,Women,2018
02:43:38,25-29,Women,2018
02:44:11,40-44,Women,2018
02:44:16,25-29,Women,2018
02:44:36,40-44,Women,2018
02:45:11,30-34,Women,2018
02:45:42,30-34,Women,2018
02:45:45,30-34,Women,2018
02:45:50,30-34,Women,2018
02:46:05,25-29,Women,2018
02:46:29,25-29,Women,2018
02:47:15,30-34,Women,2018
02:47:44,35-39,Women,2018
02:47:49,40-44,Women,2018
02:48:02,35-39,Women,2018
02:48:06,30-34,Women,2018
02:48:32,35-39,Women,2018
02:49:07,30-34,Women,2018
02:49:21,25-29,Women,2018
02:49:36,30-34,Women,2018
02:49:39,30-34,Women,2018
02:49:45,25-29,Women,2018
02:49:48,35-39,Women,2018
02:49:54,40-44,Women,2018
02:50:36,30-34,Women,2018
02:50:48,30-34,Women,2018
02:50:49,25-29,Women,2018
02:51:09,25-29,Women,2018
02:51:17,25-29,Women,2018
02:51:20,25-29,Women,2018
02:51:27,30-34,Women,2018
02:51:33,35-39,Women,2018
02:51:42,40-44,Women,2018
02:52:00,20-24,Women,2018
02:52:10,30-34,Women,2018
02:52:28,20-24,Women,2018
02:52:36,30-34,Women,2018
02:52:43,45-49,Women,2018
02:52:47,35-39,Women,2018
02:52:53,20-24,Women,2018
02:52:59,40-44,Women,2018
02:53:00,25-29,Women,2018
02:53:00,30-34,Women,2018
02:53:04,35-39,Women,2018
02:53:08,25-29,Women,2018
02:53:14,25-29,Women,2018
02:53:44,35-39,Women,2018
02:53:47,35-39,Women,2018
02:54:04,35-39,Women,2018
02:54:19,35-39,Women,2018
02:54:23,40-44,Women,2018
02:54:35,25-29,Women,2018
02:54:51,45-49,Women,2018
02:55:09,30-34,Women,2018
02:55:16,35-39,Women,2018
02:55:24,30-34,Women,2018
02:55:24,30-34,Women,2018
02:55:26,30-34,Women,2018
02:55:36,55-59,Women,2018
02:55:46,25-29,Women,2018
02:56:08,30-34,Women,2018
02:56:18,25-29,Women,2018
02:56:24,25-29,Women,2018
02:56:50,25-29,Women,2018
02:57:10,50-54,Women,2018
02:57:16,20-24,Women,2018
02:57:17,25-29,Women,2018
02:57:23,35-39,Women,2018
02:57:29,25-29,Women,2018
02:57:36,35-39,Women,2018
02:57:42,20-24,Women,2018
02:57:46,25-29,Women,2018
02:57:54,25-29,Women,2018
02:58:08,25-29,Women,2018
02:58:08,40-44,Women,2018
02:58:17,35-39,Women,2018
02:58:23,20-24,Women,2018
02:58:33,25-29,Women,2018
02:58:35,30-34,Women,2018
02:58:47,25-29,Women,2018
02:58:54,30-34,Women,2018
02:59:01,25-29,Women,2018
02:59:04,30-34,Women,2018
02:59:07,45-49,Women,2018
02:59:12,25-29,Women,2018
02:59:12,30-34,Women,2018
02:59:12,25-29,Women,2018
02:59:21,40-44,Women,2018
02:59:29,25-29,Women,2018
02:59:30,20-24,Women,2018
02:59:37,30-34,Women,2018
02:59:40,25-29,Women,2018
02:59:45,30-34,Women,2018
02:59:59,25-29,Women,2018
03:00:24,20-24,Women,2018
03:00:30,30-34,Women,2018
03:00:41,20-24,Women,2018
03:00:45,30-34,Women,2018
03:00:51,40-44,Women,2018
03:01:04,30-34,Women,2018
03:01:16,35-39,Women,2018
03:01:18,30-34,Women,2018
03:01:22,20-24,Women,2018
03:01:24,25-29,Women,2018
03:01:25,20-24,Women,2018
03:01:29,25-29,Women,2018
03:01:42,35-39,Women,2018
03:01:43,25-29,Women,2018
03:01:48,30-34,Women,2018
03:01:48,25-29,Women,2018
03:01:52,40-44,Women,2018
03:01:55,40-44,Women,2018
03:01:56,30-34,Women,2018
03:02:20,30-34,Women,2018
03:02:21,25-29,Women,2018
03:02:50,25-29,Women,2018
03:02:55,40-44,Women,2018
03:03:01,35-39,Women,2018
03:03:03,25-29,Women,2018
03:03:13,25-29,Women,2018
03:03:16,35-39,Women,2018
03:03:17,25-29,Women,2018
03:03:34,25-29,Women,2018
03:03:34,40-44,Women,2018
03:03:38,40-44,Women,2018
03:03:40,20-24,Women,2018
03:03:44,30-34,Women,2018
03:03:52,30-34,Women,2018
03:03:54,30-34,Women,2018
03:03:55,40-44,Women,2018
03:04:02,25-29,Women,2018
03:04:02,30-34,Women,2018
03:04:06,35-39,Women,2018
03:04:06,25-29,Women,2018
03:04:21,30-34,Women,2018
03:04:22,30-34,Women,2018
03:04:22,25-29,Women,2018
03:04:44,30-34,Women,2018
03:04:44,30-34,Women,2018
03:04:57,30-34,Women,2018
03:04:57,30-34,Women,2018
03:04:58,25-29,Women,2018
03:05:15,30-34,Women,2018
03:05:18,40-44,Women,2018
03:05:18,35-39,Women,2018
03:05:19,40-44,Women,2018
03:05:19,25-29,Women,2018
03:05:30,40-44,Women,2018
03:05:32,40-44,Women,2018
03:05:46,30-34,Women,2018
03:05:48,20-24,Women,2018
03:05:52,30-34,Women,2018
03:06:01,25-29,Women,2018
03:06:07,30-34,Women,2018
03:06:19,25-29,Women,2018
03:06:19,25-29,Women,2018
03:06:19,25-29,Women,2018
03:06:19,20-24,Women,2018
03:06:24,25-29,Women,2018
03:06:28,30-34,Women,2018
03:06:29,30-34,Women,2018
03:06:32,30-34,Women,2018
03:06:57,25-29,Women,2018
03:06:58,25-29,Women,2018
03:07:02,30-34,Women,2018
03:07:08,35-39,Women,2018
03:07:08,35-39,Women,2018
