time,age,gender,year
02:05:41,20-24,Men,2009
02:06:08,30-34,Men,2009
02:07:06,30-34,Men,2009
02:08:43,20-24,Men,2009
02:10:38,35-39,Men,2009
02:11:09,30-34,Men,2009
02:15:30,20-24,Men,2009
02:15:48,25-29,Men,2009
02:15:48,30-34,Men,2009
02:16:38,30-34,Men,2009
02:17:42,35-39,Men,2009
02:17:56,20-24,Men,2009
02:17:59,20-24,Men,2009
02:18:01,25-29,Men,2009
02:18:51,25-29,Men,2009
02:18:58,30-34,Men,2009
02:19:12,25-29,Men,2009
02:19:16,19 and under,Men,2009
02:19:21,25-29,Men,2009
02:20:03,20-24,Men,2009
02:20:04,30-34,Men,2009
02:20:23,30-34,Men,2009
02:20:45,25-29,Men,2009
02:21:17,25-29,Men,2009
02:21:37,25-29,Men,2009
02:21:50,35-39,Men,2009
02:22:00,20-24,Men,2009
02:22:15,35-39,Men,2009
02:22:29,25-29,Men,2009
02:22:39,35-39,Men,2009
02:22:49,25-29,Men,2009
02:22:55,20-24,Men,2009
02:23:17,20-24,Men,2009
02:23:25,30-34,Men,2009
02:23:26,25-29,Men,2009
02:23:33,25-29,Men,2009
02:23:45,25-29,Men,2009
02:23:45,30-34,Men,2009
02:23:53,25-29,Men,2009
02:24:01,25-29,Men,2009
02:24:23,35-39,Men,2009
02:24:38,20-24,Men,2009
02:24:58,35-39,Men,2009
02:25:14,25-29,Men,2009
02:25:15,25-29,Men,2009
02:25:25,25-29,Men,2009
02:25:26,25-29,Men,2009
02:25:30,25-29,Men,2009
02:25:31,35-39,Men,2009
02:25:39,20-24,Men,2009
02:25:48,25-29,Men,2009
02:25:55,30-34,Men,2009
02:25:57,25-29,Men,2009
02:26:22,25-29,Men,2009
02:26:23,20-24,Men,2009
02:26:46,20-24,Men,2009
02:27:09,25-29,Men,2009
02:27:14,25-29,Men,2009
02:27:30,30-34,Men,2009
02:27:31,25-29,Men,2009
02:27:36,35-39,Men,2009
02:27:36,25-29,Men,2009
02:27:37,30-34,Men,2009
02:28:01,25-29,Men,2009
02:28:30,35-39,Men,2009
02:28:38,25-29,Men,2009
02:28:44,25-29,Men,2009
02:29:10,25-29,Men,2009
02:29:24,30-34,Men,2009
02:29:38,25-29,Men,2009
02:29:42,35-39,Men,2009
02:29:44,20-24,Men,2009
02:29:55,25-29,Men,2009
02:29:57,25-29,Men,2009
02:30:14,35-39,Men,2009
02:30:15,20-24,Men,2009
02:30:26,30-34,Men,2009
02:30:35,25-29,Men,2009
02:30:52,50-54,Men,2009
02:30:59,25-29,Men,2009
02:31:11,25-29,Men,2009
02:31:18,25-29,Men,2009
02:31:32,20-24,Men,2009
02:31:50,25-29,Men,2009
02:31:53,25-29,Men,2009
02:31:56,30-34,Men,2009
02:32:20,25-29,Men,2009
02:32:26,25-29,Men,2009
02:32:31,20-24,Men,2009
02:32:33,25-29,Men,2009
02:32:37,20-24,Men,2009
02:32:42,30-34,Men,2009
02:32:43,25-29,Men,2009
02:32:55,40-44,Men,2009
02:32:59,20-24,Men,2009
02:33:03,40-44,Men,2009
02:33:05,30-34,Men,2009
02:33:16,30-34,Men,2009
02:33:19,25-29,Men,2009
02:33:28,25-29,Men,2009
02:33:29,35-39,Men,2009
02:33:36,25-29,Men,2009
02:33:37,20-24,Men,2009
02:33:38,25-29,Men,2009
02:33:38,20-24,Men,2009
02:33:40,25-29,Men,2009
02:33:43,20-24,Men,2009
02:33:46,30-34,Men,2009
02:33:48,30-34,Men,2009
02:33:53,25-29,Men,2009
02:33:56,35-39,Men,2009
02:34:03,20-24,Men,2009
02:34:04,40-44,Men,2009
02:34:35,25-29,Men,2009
02:34:51,20-24,Men,2009
02:34:58,25-29,Men,2009
02:35:01,30-34,Men,2009
02:35:03,20-24,Men,2009
02:35:05,35-39,Men,2009
02:35:43,20-24,Men,2009
02:35:51,20-24,Men,2009
02:35:54,25-29,Men,2009
02:36:09,40-44,Men,2009
02:36:20,35-39,Men,2009
02:36:26,20-24,Men,2009
02:36:30,35-39,Men,2009
02:36:33,40-44,Men,2009
02:36:34,35-39,Men,2009
02:36:35,35-39,Men,2009
02:36:41,30-34,Men,2009
02:36:54,20-24,Men,2009
02:36:56,30-34,Men,2009
02:36:56,25-29,Men,2009
02:37:08,30-34,Men,2009
02:37:09,20-24,Men,2009
02:37:12,30-34,Men,2009
02:37:14,25-29,Men,2009
02:37:18,45-49,Men,2009
02:37:32,20-24,Men,2009
02:37:36,20-24,Men,2009
02:37:42,30-34,Men,2009
