time,age,gender,year
02:18:31,30-34,Women,2017
02:20:22,20-24,Women,2017
02:20:57,25-29,Women,2017
02:24:44,35-39,Women,2017
02:28:05,20-24,Women,2017
02:28:45,35-39,Women,2017
02:33:46,25-29,Women,2017
02:34:25,25-29,Women,2017
02:35:27,25-29,Women,2017
02:35:46,25-29,Women,2017
02:37:08,40-44,Women,2017
02:38:19,25-29,Women,2017
02:38:27,25-29,Women,2017
02:38:31,40-44,Women,2017
02:38:33,35-39,Women,2017
02:38:54,30-34,Women,2017
02:39:11,25-29,Women,2017
02:39:20,25-29,Women,2017
02:39:21,30-34,Women,2017
02:40:02,30-34,Women,2017
02:40:48,25-29,Women,2017
02:41:50,30-34,Women,2017
02:41:58,30-34,Women,2017
02:42:33,25-29,Women,2017
02:42:50,20-24,Women,2017
02:43:44,35-39,Women,2017
02:43:57,25-29,Women,2017
02:44:04,30-34,Women,2017
02:44:05,35-39,Women,2017
02:44:16,35-39,Women,2017
02:45:24,25-29,Women,2017
02:46:17,35-39,Women,2017
02:46:19,30-34,Women,2017
02:47:10,30-34,Women,2017
02:47:28,25-29,Women,2017
02:47:47,35-39,Women,2017
02:47:50,35-39,Women,2017
02:48:20,30-34,Women,2017
02:48:23,20-24,Women,2017
02:48:30,35-39,Women,2017
02:48:31,35-39,Women,2017
02:48:35,25-29,Women,2017
02:48:47,30-34,Women,2017
02:48:56,20-24,Women,2017
02:48:59,40-44,Women,2017
02:49:04,40-44,Women,2017
02:50:40,25-29,Women,2017
02:50:56,35-39,Women,2017
02:50:58,25-29,Women,2017
02:51:02,40-44,Women,2017
02:51:11,20-24,Women,2017
02:51:17,35-39,Women,2017
02:51:27,20-24,Women,2017
02:51:35,25-29,Women,2017
02:51:41,30-34,Women,2017
02:51:56,30-34,Women,2017
02:52:03,30-34,Women,2017
02:52:23,25-29,Women,2017
02:52:56,30-34,Women,2017
02:53:07,25-29,Women,2017
02:53:16,30-34,Women,2017
02:53:55,20-24,Women,2017
02:54:03,30-34,Women,2017
02:54:09,30-34,Women,2017
02:54:22,40-44,Women,2017
02:54:23,30-34,Women,2017
02:54:25,25-29,Women,2017
02:55:00,20-24,Women,2017
