time,age,gender,year
02:20:42,30-34,Women,2006
02:20:47,25-29,Women,2006
02:22:36,25-29,Women,2006
02:22:59,25-29,Women,2006
02:24:25,35-39,Women,2006
02:25:37,35-39,Women,2006
02:26:04,30-34,Women,2006
02:27:08,35-39,Women,2006
02:28:39,30-34,Women,2006
02:28:54,30-34,Women,2006
02:30:39,30-34,Women,2006
02:31:48,35-39,Women,2006
02:33:18,40-44,Women,2006
02:33:39,30-34,Women,2006
02:38:18,25-29,Women,2006
02:39:21,25-29,Women,2006
02:40:12,30-34,Women,2006
02:40:46,30-34,Women,2006
02:41:08,25-29,Women,2006
02:42:03,25-29,Women,2006
02:42:08,35-39,Women,2006
02:42:53,40-44,Women,2006
02:43:27,25-29,Women,2006
02:43:34,20-24,Women,2006
02:44:36,35-39,Women,2006
02:44:55,25-29,Women,2006
02:44:57,35-39,Women,2006
02:44:59,30-34,Women,2006
02:45:19,25-29,Women,2006
02:45:35,25-29,Women,2006
02:45:35,30-34,Women,2006
02:45:38,25-29,Women,2006
02:45:52,35-39,Women,2006
02:45:57,25-29,Women,2006
02:46:11,30-34,Women,2006
02:46:12,25-29,Women,2006
02:46:31,25-29,Women,2006
02:46:33,40-44,Women,2006
02:46:53,25-29,Women,2006
02:47:46,20-24,Women,2006
02:47:51,25-29,Women,2006
02:48:10,20-24,Women,2006
02:48:11,25-29,Women,2006
02:48:21,25-29,Women,2006
02:48:34,30-34,Women,2006
02:48:34,20-24,Women,2006
02:48:56,30-34,Women,2006
02:49:11,25-29,Women,2006
02:49:13,25-29,Women,2006
02:49:22,25-29,Women,2006
02:49:25,30-34,Women,2006
02:49:31,30-34,Women,2006
02:49:33,30-34,Women,2006
02:50:00,35-39,Women,2006
02:50:00,40-44,Women,2006
02:50:19,35-39,Women,2006
02:50:40,20-24,Women,2006
02:50:45,20-24,Women,2006
02:50:48,30-34,Women,2006
02:50:53,25-29,Women,2006
02:51:00,30-34,Women,2006
02:51:06,25-29,Women,2006
02:51:32,30-34,Women,2006
02:51:39,25-29,Women,2006
02:51:42,40-44,Women,2006
02:52:02,25-29,Women,2006
02:52:16,30-34,Women,2006
02:52:30,25-29,Women,2006
02:52:33,35-39,Women,2006
02:52:59,35-39,Women,2006
02:53:03,20-24,Women,2006
02:53:14,30-34,Women,2006
02:53:21,30-34,Women,2006
02:53:44,35-39,Women,2006
02:53:47,25-29,Women,2006
02:54:11,30-34,Women,2006
02:54:19,35-39,Women,2006
02:54:23,35-39,Women,2006
02:54:26,25-29,Women,2006
02:54:40,40-44,Women,2006
02:54:48,20-24,Women,2006
02:54:49,25-29,Women,2006
02:54:55,35-39,Women,2006
02:55:00,35-39,Women,2006
02:55:08,40-44,Women,2006
02:55:42,25-29,Women,2006
02:55:48,25-29,Women,2006
02:56:02,20-24,Women,2006
02:56:11,45-49,Women,2006
02:56:25,20-24,Women,2006
02:56:33,30-34,Women,2006
02:56:42,40-44,Women,2006
02:56:47,25-29,Women,2006
02:56:48,35-39,Women,2006
02:56:56,35-39,Women,2006
02:57:17,35-39,Women,2006
02:57:20,30-34,Women,2006
02:57:54,30-34,Women,2006
02:58:01,25-29,Women,2006
02:58:10,35-39,Women,2006
02:58:21,25-29,Women,2006
02:58:48,20-24,Women,2006
02:58:58,35-39,Women,2006
02:59:07,25-29,Women,2006
02:59:20,30-34,Women,2006
02:59:23,40-44,Women,2006
02:59:24,30-34,Women,2006
02:59:33,40-44,Women,2006
02:59:34,25-29,Women,2006
