time,age,gender,year
02:05:50,25-29,Men,2003
02:07:07,30-34,Men,2003
02:07:41,25-29,Men,2003
02:08:43,25-29,Men,2003
02:08:57,30-34,Men,2003
02:09:38,30-34,Men,2003
02:10:03,25-29,Men,2003
02:10:55,30-34,Men,2003
02:11:08,25-29,Men,2003
02:11:30,25-29,Men,2003
02:12:08,25-29,Men,2003
02:14:21,25-29,Men,2003
02:15:09,25-29,Men,2003
02:15:11,25-29,Men,2003
02:15:22,30-34,Men,2003
02:15:41,25-29,Men,2003
02:17:21,30-34,Men,2003
02:17:32,25-29,Men,2003
02:17:53,25-29,Men,2003
02:18:22,25-29,Men,2003
02:18:32,30-34,Men,2003
02:19:29,25-29,Men,2003
02:19:33,25-29,Men,2003
02:19:35,25-29,Men,2003
02:19:43,25-29,Men,2003
02:19:45,25-29,Men,2003
02:19:54,35-39,Men,2003
02:19:55,25-29,Men,2003
02:20:03,20-24,Men,2003
02:20:17,25-29,Men,2003
02:20:32,20-24,Men,2003
02:20:40,30-34,Men,2003
02:20:46,25-29,Men,2003
02:21:07,25-29,Men,2003
02:21:09,25-29,Men,2003
02:21:18,25-29,Men,2003
02:21:22,25-29,Men,2003
02:21:33,35-39,Men,2003
02:21:36,30-34,Men,2003
02:21:46,30-34,Men,2003
02:21:51,25-29,Men,2003
02:21:53,35-39,Men,2003
02:21:56,20-24,Men,2003
02:22:03,25-29,Men,2003
02:22:04,25-29,Men,2003
02:22:15,30-34,Men,2003
02:22:22,20-24,Men,2003
02:22:37,20-24,Men,2003
02:22:43,20-24,Men,2003
02:23:06,25-29,Men,2003
02:23:27,25-29,Men,2003
02:23:48,25-29,Men,2003
02:23:48,25-29,Men,2003
02:24:09,30-34,Men,2003
02:24:18,20-24,Men,2003
02:24:23,35-39,Men,2003
02:24:25,35-39,Men,2003
02:24:48,30-34,Men,2003
02:24:54,20-24,Men,2003
02:25:50,35-39,Men,2003
02:25:52,25-29,Men,2003
02:25:58,30-34,Men,2003
02:26:10,35-39,Men,2003
02:26:17,25-29,Men,2003
02:26:25,35-39,Men,2003
02:26:26,25-29,Men,2003
02:26:26,35-39,Men,2003
02:26:39,25-29,Men,2003
02:26:51,30-34,Men,2003
02:26:54,20-24,Men,2003
02:27:01,30-34,Men,2003
02:27:02,25-29,Men,2003
02:27:05,30-34,Men,2003
02:27:22,25-29,Men,2003
02:27:41,25-29,Men,2003
02:27:44,20-24,Men,2003
02:28:03,25-29,Men,2003
02:28:07,25-29,Men,2003
02:28:17,25-29,Men,2003
02:28:17,30-34,Men,2003
02:28:32,30-34,Men,2003
02:28:32,30-34,Men,2003
02:28:52,25-29,Men,2003
02:28:53,20-24,Men,2003
02:28:57,30-34,Men,2003
02:29:06,25-29,Men,2003
02:29:08,25-29,Men,2003
02:29:10,30-34,Men,2003
02:29:11,35-39,Men,2003
02:29:12,30-34,Men,2003
02:29:22,30-34,Men,2003
02:29:29,30-34,Men,2003
02:29:31,25-29,Men,2003
02:29:34,40-44,Men,2003
02:29:40,25-29,Men,2003
02:29:52,30-34,Men,2003
02:29:57,30-34,Men,2003
02:30:00,25-29,Men,2003
02:30:05,30-34,Men,2003
02:30:08,20-24,Men,2003
02:30:25,25-29,Men,2003
02:30:35,35-39,Men,2003
02:30:41,25-29,Men,2003
02:30:42,20-24,Men,2003
02:30:44,30-34,Men,2003
02:30:59,35-39,Men,2003
02:31:05,35-39,Men,2003
02:31:06,25-29,Men,2003
02:31:11,25-29,Men,2003
02:31:23,25-29,Men,2003
02:31:32,35-39,Men,2003
02:31:32,35-39,Men,2003
02:31:39,20-24,Men,2003
02:31:47,45-49,Men,2003
02:31:56,25-29,Men,2003
02:32:04,25-29,Men,2003
02:32:08,25-29,Men,2003
02:32:10,25-29,Men,2003
02:32:13,30-34,Men,2003
02:32:20,30-34,Men,2003
02:32:21,30-34,Men,2003
02:32:29,20-24,Men,2003
02:32:30,30-34,Men,2003
02:32:32,25-29,Men,2003
02:32:33,30-34,Men,2003
02:32:52,35-39,Men,2003
02:32:56,25-29,Men,2003
02:33:04,30-34,Men,2003
02:33:18,20-24,Men,2003
02:33:31,20-24,Men,2003
02:33:32,30-34,Men,2003
02:33:36,30-34,Men,2003
02:33:38,25-29,Men,2003
02:33:41,30-34,Men,2003
02:33:41,25-29,Men,2003
02:33:52,30-34,Men,2003
02:33:54,35-39,Men,2003
02:33:58,30-34,Men,2003
02:34:03,35-39,Men,2003
02:34:07,25-29,Men,2003
02:34:08,25-29,Men,2003
02:34:11,30-34,Men,2003
02:34:14,30-34,Men,2003
02:34:20,30-34,Men,2003
02:34:27,25-29,Men,2003
02:34:29,25-29,Men,2003
02:34:29,25-29,Men,2003
02:34:36,30-34,Men,2003
02:34:40,30-34,Men,2003
02:34:40,25-29,Men,2003
02:34:48,30-34,Men,2003
02:34:49,25-29,Men,2003
02:34:55,20-24,Men,2003
02:35:07,30-34,Men,2003
02:35:08,20-24,Men,2003
02:35:09,30-34,Men,2003
02:35:11,25-29,Men,2003
02:35:27,25-29,Men,2003
02:35:27,25-29,Men,2003
02:35:33,25-29,Men,2003
02:35:38,30-34,Men,2003
02:35:41,30-34,Men,2003
02:35:43,30-34,Men,2003
02:35:47,25-29,Men,2003
02:35:49,40-44,Men,2003
02:36:01,20-24,Men,2003
02:36:02,35-39,Men,2003
02:36:06,30-34,Men,2003
02:36:16,20-24,Men,2003
02:36:19,20-24,Men,2003
02:36:20,40-44,Men,2003
02:36:30,35-39,Men,2003
02:36:40,20-24,Men,2003
02:36:41,30-34,Men,2003
02:36:44,30-34,Men,2003
02:36:45,30-34,Men,2003
02:36:50,30-34,Men,2003
02:36:52,40-44,Men,2003
02:36:54,25-29,Men,2003
02:37:03,30-34,Men,2003
02:37:05,25-29,Men,2003
02:37:21,30-34,Men,2003
02:37:21,30-34,Men,2003
02:37:22,25-29,Men,2003
02:37:27,25-29,Men,2003
02:37:46,35-39,Men,2003
02:37:46,30-34,Men,2003
02:37:59,25-29,Men,2003
02:37:59,30-34,Men,2003
02:38:10,20-24,Men,2003
02:38:12,35-39,Men,2003
02:38:21,30-34,Men,2003
02:38:25,20-24,Men,2003
02:38:28,25-29,Men,2003
02:38:41,25-29,Men,2003
02:38:42,25-29,Men,2003
02:38:45,35-39,Men,2003
02:38:47,35-39,Men,2003
02:38:48,25-29,Men,2003
02:38:49,30-34,Men,2003
02:38:54,35-39,Men,2003
02:38:54,30-34,Men,2003
02:39:03,35-39,Men,2003
02:39:03,35-39,Men,2003
