time,age,gender,year
02:07:10,25-29,Men,1997
02:08:19,20-24,Men,1997
02:08:46,25-29,Men,1997
02:08:56,25-29,Men,1997
02:08:59,25-29,Men,1997
02:09:20,35-39,Men,1997
02:09:35,30-34,Men,1997
02:09:49,30-34,Men,1997
02:10:13,25-29,Men,1997
02:11:17,25-29,Men,1997
02:11:58,20-24,Men,1997
02:12:40,25-29,Men,1997
02:12:43,30-34,Men,1997
02:13:02,25-29,Men,1997
02:13:51,30-34,Men,1997
02:14:01,30-34,Men,1997
02:14:57,25-29,Men,1997
02:17:28,25-29,Men,1997
02:18:30,35-39,Men,1997
02:18:54,30-34,Men,1997
02:20:12,35-39,Men,1997
02:20:15,20-24,Men,1997
02:20:39,25-29,Men,1997
02:21:29,25-29,Men,1997
02:21:58,–,Men,1997
02:23:59,25-29,Men,1997
02:24:06,25-29,Men,1997
02:25:13,30-34,Men,1997
02:25:15,40-44,Men,1997
02:25:17,30-34,Men,1997
02:25:26,25-29,Men,1997
02:25:31,20-24,Men,1997
02:25:55,30-34,Men,1997
02:25:58,30-34,Men,1997
02:26:04,20-24,Men,1997
02:26:19,20-24,Men,1997
02:26:30,40-44,Men,1997
02:26:34,35-39,Men,1997
02:26:36,35-39,Men,1997
02:26:36,30-34,Men,1997
02:26:52,30-34,Men,1997
02:27:03,30-34,Men,1997
02:27:20,25-29,Men,1997
02:27:31,30-34,Men,1997
02:27:46,25-29,Men,1997
02:27:50,20-24,Men,1997
02:28:08,30-34,Men,1997
02:28:39,35-39,Men,1997
02:29:14,30-34,Men,1997
02:29:36,25-29,Men,1997
02:29:59,50-54,Men,1997
02:30:23,25-29,Men,1997
02:30:35,30-34,Men,1997
02:30:40,35-39,Men,1997
02:31:11,35-39,Men,1997
02:31:25,25-29,Men,1997
02:32:10,25-29,Men,1997
02:32:48,40-44,Men,1997
02:32:54,45-49,Men,1997
02:32:59,30-34,Men,1997
02:33:06,25-29,Men,1997
02:33:14,45-49,Men,1997
02:33:15,40-44,Men,1997
02:33:24,30-34,Men,1997
02:33:26,50-54,Men,1997
02:33:36,30-34,Men,1997
02:33:49,25-29,Men,1997
02:34:23,40-44,Men,1997
02:35:08,25-29,Men,1997
02:35:20,30-34,Men,1997
02:35:37,30-34,Men,1997
02:35:40,25-29,Men,1997
02:35:46,35-39,Men,1997
02:35:58,25-29,Men,1997
02:36:02,30-34,Men,1997
02:36:22,25-29,Men,1997
02:36:23,19 and under,Men,1997
02:36:31,35-39,Men,1997
02:36:40,30-34,Men,1997
02:36:42,35-39,Men,1997
02:36:44,35-39,Men,1997
02:37:02,30-34,Men,1997
02:37:29,35-39,Men,1997
02:37:31,25-29,Men,1997
02:37:54,30-34,Men,1997
02:37:56,25-29,Men,1997
02:38:05,25-29,Men,1997
02:38:12,40-44,Men,1997
02:38:13,30-34,Men,1997
02:38:34,25-29,Men,1997
02:38:36,25-29,Men,1997
02:38:47,25-29,Men,1997
02:38:55,20-24,Men,1997
02:39:06,25-29,Men,1997
02:39:21,20-24,Men,1997
02:39:39,30-34,Men,1997
02:39:46,25-29,Men,1997
02:39:48,25-29,Men,1997
02:39:56,35-39,Men,1997
02:39:57,40-44,Men,1997
02:40:19,25-29,Men,1997
02:40:24,40-44,Men,1997
02:40:31,25-29,Men,1997
02:40:42,25-29,Men,1997
02:40:50,25-29,Men,1997
02:41:01,40-44,Men,1997
02:41:04,20-24,Men,1997
02:41:06,30-34,Men,1997
02:41:07,35-39,Men,1997
02:41:18,30-34,Men,1997
02:41:19,25-29,Men,1997
02:41:22,35-39,Men,1997
02:41:31,25-29,Men,1997
02:41:37,25-29,Men,1997
02:41:39,35-39,Men,1997
02:41:42,25-29,Men,1997
02:41:43,20-24,Men,1997
02:41:44,35-39,Men,1997
02:41:45,30-34,Men,1997
02:41:51,25-29,Men,1997
02:42:02,30-34,Men,1997
02:42:08,25-29,Men,1997
02:42:18,40-44,Men,1997
02:42:28,25-29,Men,1997
02:42:38,25-29,Men,1997
02:42:45,25-29,Men,1997
02:42:48,35-39,Men,1997
02:42:52,30-34,Men,1997
02:42:57,40-44,Men,1997
02:42:59,45-49,Men,1997
02:43:03,25-29,Men,1997
02:43:04,35-39,Men,1997
02:43:14,30-34,Men,1997
02:43:18,50-54,Men,1997
02:43:27,35-39,Men,1997
02:43:29,40-44,Men,1997
02:43:32,25-29,Men,1997
02:43:34,20-24,Men,1997
02:43:54,40-44,Men,1997
02:44:03,25-29,Men,1997
02:44:04,20-24,Men,1997
02:44:07,25-29,Men,1997
02:44:08,25-29,Men,1997
02:44:16,35-39,Men,1997
02:44:23,40-44,Men,1997
02:44:23,35-39,Men,1997
02:44:25,35-39,Men,1997
02:44:29,50-54,Men,1997
02:44:31,30-34,Men,1997
02:44:32,25-29,Men,1997
02:44:33,25-29,Men,1997
02:44:35,30-34,Men,1997
02:44:39,30-34,Men,1997
02:44:42,30-34,Men,1997
02:44:43,30-34,Men,1997
02:44:48,25-29,Men,1997
02:44:50,30-34,Men,1997
02:44:51,25-29,Men,1997
02:44:52,25-29,Men,1997
02:45:01,30-34,Men,1997
02:45:19,30-34,Men,1997
02:45:28,30-34,Men,1997
02:45:29,45-49,Men,1997
02:45:38,30-34,Men,1997
02:45:39,35-39,Men,1997
02:45:42,30-34,Men,1997
02:45:51,25-29,Men,1997
02:45:56,35-39,Men,1997
02:46:00,40-44,Men,1997
02:46:03,40-44,Men,1997
02:46:10,45-49,Men,1997
02:46:15,35-39,Men,1997
02:46:27,35-39,Men,1997
02:46:29,40-44,Men,1997
02:46:30,25-29,Men,1997
02:46:30,40-44,Men,1997
02:46:31,30-34,Men,1997
02:46:32,35-39,Men,1997
02:46:39,25-29,Men,1997
02:46:40,25-29,Men,1997
02:46:49,35-39,Men,1997
02:46:50,25-29,Men,1997
02:46:52,40-44,Men,1997
02:46:55,30-34,Men,1997
02:46:57,35-39,Men,1997
02:46:58,25-29,Men,1997
02:47:08,30-34,Men,1997
02:47:09,20-24,Men,1997
02:47:14,30-34,Men,1997
02:47:18,35-39,Men,1997
02:47:20,40-44,Men,1997
02:47:23,25-29,Men,1997
02:47:26,30-34,Men,1997
02:47:32,20-24,Men,1997
02:47:35,30-34,Men,1997
02:47:36,40-44,Men,1997
02:47:37,40-44,Men,1997
02:47:39,40-44,Men,1997
02:47:39,20-24,Men,1997
02:47:41,25-29,Men,1997
02:47:45,45-49,Men,1997
02:47:46,25-29,Men,1997
02:47:49,19 and under,Men,1997
02:47:54,40-44,Men,1997
02:47:55,25-29,Men,1997
02:47:57,30-34,Men,1997
02:48:07,30-34,Men,1997
02:48:09,35-39,Men,1997
02:48:11,35-39,Men,1997
02:48:11,25-29,Men,1997
02:48:12,30-34,Men,1997
02:48:18,35-39,Men,1997
02:48:19,25-29,Men,1997
