time,age,gender,year
02:04:38,25-29,Men,2012
02:04:52,20-24,Men,2012
02:05:27,20-24,Men,2012
02:05:54,25-29,Men,2012
02:06:13,25-29,Men,2012
02:06:40,25-29,Men,2012
02:07:26,20-24,Men,2012
02:07:43,30-34,Men,2012
02:07:47,25-29,Men,2012
02:08:39,25-29,Men,2012
02:09:52,25-29,Men,2012
02:10:02,20-24,Men,2012
02:10:02,25-29,Men,2012
02:10:40,20-24,Men,2012
02:11:47,25-29,Men,2012
02:12:03,25-29,Men,2012
02:13:39,25-29,Men,2012
02:14:21,25-29,Men,2012
02:15:12,25-29,Men,2012
02:15:38,25-29,Men,2012
02:15:44,25-29,Men,2012
02:17:00,25-29,Men,2012
02:18:19,25-29,Men,2012
02:18:37,30-34,Men,2012
02:19:01,30-34,Men,2012
02:19:03,25-29,Men,2012
02:19:36,25-29,Men,2012
02:19:37,35-39,Men,2012
02:19:39,20-24,Men,2012
02:20:32,30-34,Men,2012
02:20:49,25-29,Men,2012
02:21:18,30-34,Men,2012
02:21:34,25-29,Men,2012
02:21:44,25-29,Men,2012
02:23:15,30-34,Men,2012
02:23:28,20-24,Men,2012
02:23:51,25-29,Men,2012
02:24:43,45-49,Men,2012
02:24:59,20-24,Men,2012
02:25:00,25-29,Men,2012
02:25:35,25-29,Men,2012
02:25:40,20-24,Men,2012
02:25:43,20-24,Men,2012
02:25:54,25-29,Men,2012
02:26:03,20-24,Men,2012
02:26:23,30-34,Men,2012
02:26:28,20-24,Men,2012
02:26:31,25-29,Men,2012
02:26:47,30-34,Men,2012
02:26:48,25-29,Men,2012
02:26:54,35-39,Men,2012
02:27:41,25-29,Men,2012
02:27:58,25-29,Men,2012
02:28:38,25-29,Men,2012
02:28:53,25-29,Men,2012
02:29:22,30-34,Men,2012
02:29:24,35-39,Men,2012
02:29:30,30-34,Men,2012
02:29:37,20-24,Men,2012
02:29:44,25-29,Men,2012
02:29:51,35-39,Men,2012
02:30:06,40-44,Men,2012
02:30:38,25-29,Men,2012
02:30:42,25-29,Men,2012
02:30:46,25-29,Men,2012
02:31:10,25-29,Men,2012
02:31:13,35-39,Men,2012
02:31:17,25-29,Men,2012
02:31:18,30-34,Men,2012
02:31:33,20-24,Men,2012
02:31:38,40-44,Men,2012
02:31:55,25-29,Men,2012
02:31:56,30-34,Men,2012
02:31:58,25-29,Men,2012
02:32:07,25-29,Men,2012
02:32:10,45-49,Men,2012
02:32:13,25-29,Men,2012
02:32:22,25-29,Men,2012
02:32:50,25-29,Men,2012
02:33:01,35-39,Men,2012
02:33:15,25-29,Men,2012
02:33:18,35-39,Men,2012
02:33:20,20-24,Men,2012
02:33:42,25-29,Men,2012
02:33:48,25-29,Men,2012
02:33:50,35-39,Men,2012
02:34:21,20-24,Men,2012
02:34:32,30-34,Men,2012
02:34:34,35-39,Men,2012
02:34:35,20-24,Men,2012
02:34:36,30-34,Men,2012
02:34:36,35-39,Men,2012
02:34:39,25-29,Men,2012
02:34:48,25-29,Men,2012
02:34:51,30-34,Men,2012
02:34:53,35-39,Men,2012
02:34:53,25-29,Men,2012
02:35:07,25-29,Men,2012
02:35:10,50-54,Men,2012
02:35:11,30-34,Men,2012
02:35:30,35-39,Men,2012
02:35:35,25-29,Men,2012
02:35:38,30-34,Men,2012
02:35:43,30-34,Men,2012
02:35:45,20-24,Men,2012
02:35:49,25-29,Men,2012
02:35:49,35-39,Men,2012
02:36:03,30-34,Men,2012
02:36:05,30-34,Men,2012
02:36:06,30-34,Men,2012
02:36:12,20-24,Men,2012
02:36:17,20-24,Men,2012
02:36:20,35-39,Men,2012
02:36:23,25-29,Men,2012
02:36:46,30-34,Men,2012
02:36:47,30-34,Men,2012
02:36:53,25-29,Men,2012
02:36:54,35-39,Men,2012
02:36:56,30-34,Men,2012
02:37:07,40-44,Men,2012
02:37:22,20-24,Men,2012
02:37:23,40-44,Men,2012
02:37:29,20-24,Men,2012
02:37:29,40-44,Men,2012
02:37:31,45-49,Men,2012
02:37:40,40-44,Men,2012
02:37:53,30-34,Men,2012
02:37:57,35-39,Men,2012
02:38:02,30-34,Men,2012
02:38:22,30-34,Men,2012
02:38:39,35-39,Men,2012
02:38:47,25-29,Men,2012
02:38:47,25-29,Men,2012
02:38:52,20-24,Men,2012
02:38:52,30-34,Men,2012
02:38:54,25-29,Men,2012
02:38:55,40-44,Men,2012
02:39:02,25-29,Men,2012
02:39:02,35-39,Men,2012
02:39:04,25-29,Men,2012
02:39:05,35-39,Men,2012
02:39:06,25-29,Men,2012
02:39:13,25-29,Men,2012
02:39:16,20-24,Men,2012
02:39:17,20-24,Men,2012
02:39:19,30-34,Men,2012
02:39:19,35-39,Men,2012
02:39:21,35-39,Men,2012
02:39:23,35-39,Men,2012
02:39:23,20-24,Men,2012
02:39:24,40-44,Men,2012
02:39:28,25-29,Men,2012
02:39:29,25-29,Men,2012
02:39:30,30-34,Men,2012
02:39:31,35-39,Men,2012
02:39:32,25-29,Men,2012
02:39:34,40-44,Men,2012
02:39:36,40-44,Men,2012
02:39:39,35-39,Men,2012
02:39:41,30-34,Men,2012
02:39:53,45-49,Men,2012
02:40:01,40-44,Men,2012
02:40:19,30-34,Men,2012
02:40:30,30-34,Men,2012
02:40:33,40-44,Men,2012
02:40:37,50-54,Men,2012
02:40:39,25-29,Men,2012
02:40:43,25-29,Men,2012
02:41:05,35-39,Men,2012
02:41:06,30-34,Men,2012
02:41:13,30-34,Men,2012
02:41:34,30-34,Men,2012
02:41:39,40-44,Men,2012
02:41:45,30-34,Men,2012
02:41:47,30-34,Men,2012
02:41:49,30-34,Men,2012
02:41:55,30-34,Men,2012
02:41:56,25-29,Men,2012
02:41:59,30-34,Men,2012
02:41:59,35-39,Men,2012
02:42:07,30-34,Men,2012
02:42:19,35-39,Men,2012
02:42:21,40-44,Men,2012
02:42:29,45-49,Men,2012
02:42:31,25-29,Men,2012
02:42:45,35-39,Men,2012
02:42:48,20-24,Men,2012
02:42:54,25-29,Men,2012
02:43:02,40-44,Men,2012
02:43:05,25-29,Men,2012
02:43:16,20-24,Men,2012
02:43:17,35-39,Men,2012
02:43:18,30-34,Men,2012
02:43:22,30-34,Men,2012
02:43:23,40-44,Men,2012
02:43:26,25-29,Men,2012
02:43:26,35-39,Men,2012
02:43:27,20-24,Men,2012
02:43:28,25-29,Men,2012
02:43:33,30-34,Men,2012
02:43:35,40-44,Men,2012
02:43:36,20-24,Men,2012
02:43:38,25-29,Men,2012
02:43:41,35-39,Men,2012
02:43:45,25-29,Men,2012
02:43:46,30-34,Men,2012
02:43:46,35-39,Men,2012
02:43:51,30-34,Men,2012
02:43:54,35-39,Men,2012
02:44:02,30-34,Men,2012
02:44:03,25-29,Men,2012
02:44:15,35-39,Men,2012
02:44:20,30-34,Men,2012
