time,age,gender,year
02:21:33,25-29,Women,2000
02:22:36,25-29,Women,2000
02:29:13,30-34,Women,2000
02:31:59,30-34,Women,2000
02:31:59,25-29,Women,2000
02:32:09,35-39,Women,2000
02:32:45,25-29,Women,2000
02:33:20,35-39,Women,2000
02:34:58,40-44,Women,2000
02:37:48,35-39,Women,2000
02:37:51,40-44,Women,2000
02:38:30,80+,Women,2000
02:38:41,45-49,Women,2000
02:41:17,35-39,Women,2000
02:42:04,35-39,Women,2000
02:42:30,20-24,Women,2000
02:43:19,30-34,Women,2000
02:46:28,20-24,Women,2000
02:47:12,35-39,Women,2000
02:47:52,30-34,Women,2000
02:48:06,20-24,Women,2000
02:50:13,30-34,Women,2000
02:50:22,25-29,Women,2000
02:51:47,25-29,Women,2000
02:52:07,30-34,Women,2000
02:52:37,30-34,Women,2000
02:53:16,35-39,Women,2000
02:53:47,40-44,Women,2000
02:54:56,40-44,Women,2000
02:55:20,40-44,Women,2000
02:56:06,20-24,Women,2000
02:56:41,25-29,Women,2000
02:56:49,25-29,Women,2000
02:57:00,30-34,Women,2000
02:57:28,25-29,Women,2000
02:57:40,30-34,Women,2000
02:57:57,30-34,Women,2000
02:58:07,30-34,Women,2000
02:58:57,35-39,Women,2000
02:58:57,25-29,Women,2000
02:59:06,35-39,Women,2000
02:59:21,25-29,Women,2000
02:59:54,35-39,Women,2000
03:00:30,35-39,Women,2000
03:01:09,35-39,Women,2000
03:01:31,35-39,Women,2000
03:02:28,25-29,Women,2000
03:03:20,30-34,Women,2000
03:03:58,30-34,Women,2000
03:04:28,35-39,Women,2000
03:04:43,30-34,Women,2000
03:05:19,30-34,Women,2000
03:05:23,35-39,Women,2000
03:05:27,20-24,Women,2000
03:05:54,35-39,Women,2000
03:05:56,20-24,Women,2000
03:06:16,30-34,Women,2000
03:06:27,30-34,Women,2000
03:06:58,40-44,Women,2000
03:07:15,35-39,Women,2000
03:07:18,40-44,Women,2000
03:07:25,30-34,Women,2000
03:07:28,25-29,Women,2000
03:07:30,25-29,Women,2000
03:08:07,25-29,Women,2000
03:08:09,20-24,Women,2000
03:08:19,25-29,Women,2000
03:08:32,40-44,Women,2000
03:08:36,30-34,Women,2000
03:08:56,20-24,Women,2000
03:08:56,20-24,Women,2000
03:09:04,25-29,Women,2000
03:09:12,25-29,Women,2000
03:09:27,35-39,Women,2000
03:09:38,25-29,Women,2000
03:09:45,35-39,Women,2000
03:09:54,20-24,Women,2000
03:10:02,30-34,Women,2000
03:10:21,35-39,Women,2000
03:10:24,25-29,Women,2000
03:10:31,40-44,Women,2000
03:10:35,30-34,Women,2000
03:10:35,20-24,Women,2000
03:10:36,40-44,Women,2000
03:10:39,25-29,Women,2000
03:10:55,25-29,Women,2000
03:10:56,25-29,Women,2000
03:11:19,40-44,Women,2000
03:11:21,30-34,Women,2000
03:11:32,30-34,Women,2000
03:11:33,30-34,Women,2000
03:11:58,35-39,Women,2000
03:12:01,35-39,Women,2000
03:12:06,45-49,Women,2000
03:12:10,20-24,Women,2000
03:12:18,25-29,Women,2000
03:12:24,25-29,Women,2000
03:12:27,35-39,Women,2000
03:12:30,30-34,Women,2000
03:12:31,35-39,Women,2000
03:12:35,30-34,Women,2000
03:12:38,20-24,Women,2000
03:12:40,25-29,Women,2000
03:12:40,40-44,Women,2000
03:12:44,20-24,Women,2000
03:12:56,19 and under,Women,2000
03:13:01,25-29,Women,2000
03:13:02,25-29,Women,2000
03:13:06,25-29,Women,2000
03:13:15,20-24,Women,2000
03:13:17,25-29,Women,2000
03:13:23,25-29,Women,2000
03:13:27,40-44,Women,2000
03:13:49,25-29,Women,2000
03:13:55,30-34,Women,2000
03:14:02,30-34,Women,2000
03:14:06,45-49,Women,2000
03:14:16,40-44,Women,2000
03:14:18,20-24,Women,2000
03:14:19,45-49,Women,2000
03:14:37,35-39,Women,2000
03:14:38,25-29,Women,2000
03:14:43,20-24,Women,2000
03:14:47,35-39,Women,2000
03:14:52,30-34,Women,2000
03:14:58,25-29,Women,2000
03:15:01,20-24,Women,2000
03:15:02,20-24,Women,2000
03:15:08,30-34,Women,2000
03:15:12,25-29,Women,2000
03:15:38,30-34,Women,2000
03:15:38,45-49,Women,2000
03:15:43,25-29,Women,2000
03:16:00,35-39,Women,2000
03:16:11,35-39,Women,2000
03:16:14,20-24,Women,2000
03:16:17,25-29,Women,2000
03:16:35,35-39,Women,2000
03:16:45,25-29,Women,2000
03:16:46,40-44,Women,2000
03:16:51,35-39,Women,2000
03:16:56,25-29,Women,2000
03:17:00,20-24,Women,2000
03:17:13,25-29,Women,2000
03:17:14,20-24,Women,2000
03:17:14,30-34,Women,2000
03:17:14,30-34,Women,2000
03:17:18,50-54,Women,2000
03:17:20,35-39,Women,2000
03:17:27,20-24,Women,2000
03:17:28,35-39,Women,2000
03:17:28,35-39,Women,2000
03:17:32,40-44,Women,2000
03:17:35,40-44,Women,2000
03:17:35,25-29,Women,2000
03:17:36,20-24,Women,2000
03:17:38,25-29,Women,2000
03:17:44,30-34,Women,2000
03:17:45,40-44,Women,2000
03:17:45,35-39,Women,2000
03:17:47,35-39,Women,2000
03:17:49,30-34,Women,2000
03:17:51,50-54,Women,2000
03:17:51,35-39,Women,2000
03:17:52,35-39,Women,2000
03:17:58,35-39,Women,2000
03:18:13,25-29,Women,2000
03:18:19,25-29,Women,2000
03:18:21,35-39,Women,2000
03:18:23,35-39,Women,2000
03:18:23,40-44,Women,2000
03:18:27,25-29,Women,2000
03:18:33,25-29,Women,2000
03:18:33,25-29,Women,2000
03:18:45,30-34,Women,2000
03:18:47,35-39,Women,2000
03:18:53,25-29,Women,2000
03:18:54,30-34,Women,2000
03:18:56,25-29,Women,2000
03:19:05,30-34,Women,2000
03:19:22,30-34,Women,2000
03:19:27,25-29,Women,2000
03:19:28,30-34,Women,2000
03:19:31,30-34,Women,2000
03:19:33,30-34,Women,2000
03:19:35,25-29,Women,2000
03:19:39,30-34,Women,2000
03:19:40,25-29,Women,2000
03:19:42,40-44,Women,2000
03:19:44,25-29,Women,2000
03:19:46,20-24,Women,2000
03:19:50,35-39,Women,2000
03:19:51,30-34,Women,2000
03:20:02,40-44,Women,2000
03:20:02,25-29,Women,2000
03:20:05,30-34,Women,2000
03:20:14,35-39,Women,2000
03:20:25,25-29,Women,2000
03:20:27,25-29,Women,2000
03:20:34,35-39,Women,2000
03:20:37,25-29,Women,2000
03:20:41,20-24,Women,2000
03:20:46,30-34,Women,2000
03:20:48,25-29,Women,2000
03:20:51,35-39,Women,2000
03:20:51,35-39,Women,2000
03:20:51,25-29,Women,2000
03:21:02,30-34,Women,2000
03:21:07,30-34,Women,2000
03:21:09,25-29,Women,2000
03:21:16,25-29,Women,2000
03:21:20,35-39,Women,2000
03:21:22,25-29,Women,2000
03:21:26,25-29,Women,2000
03:21:27,25-29,Women,2000
03:21:31,35-39,Women,2000
03:21:37,35-39,Women,2000
03:21:45,25-29,Women,2000
03:21:54,40-44,Women,2000
03:21:54,40-44,Women,2000
03:21:58,50-54,Women,2000
03:22:07,25-29,Women,2000
03:22:09,25-29,Women,2000
03:22:10,30-34,Women,2000
03:22:13,40-44,Women,2000
03:22:13,20-24,Women,2000
