time,age,gender,year
02:05:27,25-29,Women,2005
02:21:25,30-34,Women,2005
02:21:30,35-39,Women,2005
02:26:00,25-29,Women,2005
02:28:40,40-44,Women,2005
02:28:50,20-24,Women,2005
02:29:10,30-34,Women,2005
02:30:01,30-34,Women,2005
02:31:03,20-24,Women,2005
02:33:42,30-34,Women,2005
02:36:32,30-34,Women,2005
02:38:08,25-29,Women,2005
02:43:25,30-34,Women,2005
02:44:04,35-39,Women,2005
02:45:09,30-34,Women,2005
02:45:38,35-39,Women,2005
02:47:47,30-34,Women,2005
02:49:00,40-44,Women,2005
02:49:07,25-29,Women,2005
02:49:23,35-39,Women,2005
02:50:04,20-24,Women,2005
02:51:06,30-34,Women,2005
02:51:33,30-34,Women,2005
02:52:00,30-34,Women,2005
02:52:33,20-24,Women,2005
02:54:08,40-44,Women,2005
02:54:15,35-39,Women,2005
02:54:21,45-49,Women,2005
02:56:42,30-34,Women,2005
02:57:03,25-29,Women,2005
02:57:07,25-29,Women,2005
02:57:12,30-34,Women,2005
02:57:24,25-29,Women,2005
02:57:32,25-29,Women,2005
02:57:44,30-34,Women,2005
02:57:48,30-34,Women,2005
02:58:17,35-39,Women,2005
02:58:18,30-34,Women,2005
02:58:23,35-39,Women,2005
02:58:33,30-34,Women,2005
02:59:16,30-34,Women,2005
02:59:23,20-24,Women,2005
02:59:35,45-49,Women,2005
02:59:37,35-39,Women,2005
02:59:39,25-29,Women,2005
02:59:46,45-49,Women,2005
02:59:49,30-34,Women,2005
02:59:50,20-24,Women,2005
03:00:07,35-39,Women,2005
03:00:21,35-39,Women,2005
03:00:45,25-29,Women,2005
03:01:16,20-24,Women,2005
03:01:27,40-44,Women,2005
03:01:29,30-34,Women,2005
03:02:28,20-24,Women,2005
03:02:37,20-24,Women,2005
03:02:52,30-34,Women,2005
03:02:56,30-34,Women,2005
03:03:24,35-39,Women,2005
03:03:29,35-39,Women,2005
03:03:33,25-29,Women,2005
03:03:38,20-24,Women,2005
03:03:43,30-34,Women,2005
03:04:22,20-24,Women,2005
03:04:28,40-44,Women,2005
03:04:33,20-24,Women,2005
03:04:42,25-29,Women,2005
03:04:47,30-34,Women,2005
03:04:52,30-34,Women,2005
03:05:13,30-34,Women,2005
03:05:18,40-44,Women,2005
03:05:20,30-34,Women,2005
03:05:27,25-29,Women,2005
03:05:29,35-39,Women,2005
03:05:46,40-44,Women,2005
03:05:48,25-29,Women,2005
03:06:02,25-29,Women,2005
03:06:21,35-39,Women,2005
03:06:22,30-34,Women,2005
03:06:25,25-29,Women,2005
03:06:25,20-24,Women,2005
03:06:26,30-34,Women,2005
03:06:29,30-34,Women,2005
03:06:29,25-29,Women,2005
03:06:54,35-39,Women,2005
03:06:58,25-29,Women,2005
03:07:03,35-39,Women,2005
03:07:07,25-29,Women,2005
03:07:09,20-24,Women,2005
03:07:11,25-29,Women,2005
03:07:12,30-34,Women,2005
03:07:19,20-24,Women,2005
03:07:21,25-29,Women,2005
03:07:31,30-34,Women,2005
03:07:42,30-34,Women,2005
03:07:51,30-34,Women,2005
03:07:58,25-29,Women,2005
03:08:00,25-29,Women,2005
03:08:08,25-29,Women,2005
03:08:17,30-34,Women,2005
03:08:36,20-24,Women,2005
03:08:36,30-34,Women,2005
03:08:40,30-34,Women,2005
03:08:43,30-34,Women,2005
03:08:51,30-34,Women,2005
03:08:51,40-44,Women,2005
03:08:53,25-29,Women,2005
03:08:56,25-29,Women,2005
03:08:57,20-24,Women,2005
03:09:04,20-24,Women,2005
03:09:06,30-34,Women,2005
03:09:08,25-29,Women,2005
03:09:15,35-39,Women,2005
03:09:16,30-34,Women,2005
03:09:25,25-29,Women,2005
03:09:26,30-34,Women,2005
03:09:27,40-44,Women,2005
03:09:40,30-34,Women,2005
03:09:47,25-29,Women,2005
03:09:53,30-34,Women,2005
03:10:00,25-29,Women,2005
03:10:06,25-29,Women,2005
03:10:16,30-34,Women,2005
03:10:21,40-44,Women,2005
03:10:34,30-34,Women,2005
03:10:35,20-24,Women,2005
03:10:42,25-29,Women,2005
03:10:42,30-34,Women,2005
03:10:45,35-39,Women,2005
03:11:00,25-29,Women,2005
03:11:06,25-29,Women,2005
03:11:10,30-34,Women,2005
03:11:18,30-34,Women,2005
03:11:21,20-24,Women,2005
03:11:26,30-34,Women,2005
03:11:28,35-39,Women,2005
03:11:32,30-34,Women,2005
03:11:56,25-29,Women,2005
03:12:08,25-29,Women,2005
03:12:09,25-29,Women,2005
03:12:10,30-34,Women,2005
03:12:12,35-39,Women,2005
03:12:29,30-34,Women,2005
03:12:50,25-29,Women,2005
03:12:55,20-24,Women,2005
03:12:56,25-29,Women,2005
03:13:06,30-34,Women,2005
03:13:11,30-34,Women,2005
03:13:12,35-39,Women,2005
03:13:14,30-34,Women,2005
03:13:32,40-44,Women,2005
03:13:36,20-24,Women,2005
03:13:43,25-29,Women,2005
03:13:43,25-29,Women,2005
03:13:45,30-34,Women,2005
03:13:51,30-34,Women,2005
03:13:52,20-24,Women,2005
03:13:56,30-34,Women,2005
03:13:56,40-44,Women,2005
03:14:10,35-39,Women,2005
03:14:20,25-29,Women,2005
03:14:22,19 and under,Women,2005
03:14:27,30-34,Women,2005
03:14:33,35-39,Women,2005
03:14:34,35-39,Women,2005
03:14:35,35-39,Women,2005
03:14:48,25-29,Women,2005
03:14:49,25-29,Women,2005
03:14:50,25-29,Women,2005
03:14:56,35-39,Women,2005
03:14:56,25-29,Women,2005
03:15:00,35-39,Women,2005
03:15:09,35-39,Women,2005
03:15:16,25-29,Women,2005
03:15:24,25-29,Women,2005
03:15:25,25-29,Women,2005
03:15:30,20-24,Women,2005
03:15:33,25-29,Women,2005
03:15:36,35-39,Women,2005
03:15:41,25-29,Women,2005
03:15:42,25-29,Women,2005
03:15:43,30-34,Women,2005
03:15:47,25-29,Women,2005
03:15:59,35-39,Women,2005
03:16:00,30-34,Women,2005
03:16:06,35-39,Women,2005
03:16:10,25-29,Women,2005
03:16:11,30-34,Women,2005
03:16:13,25-29,Women,2005
03:16:20,25-29,Women,2005
03:16:21,20-24,Women,2005
03:16:21,25-29,Women,2005
03:16:22,35-39,Women,2005
03:16:31,35-39,Women,2005
03:16:35,20-24,Women,2005
03:16:48,30-34,Women,2005
03:16:57,20-24,Women,2005
03:16:59,30-34,Women,2005
03:17:01,25-29,Women,2005
03:17:01,25-29,Women,2005
03:17:04,40-44,Women,2005
03:17:11,40-44,Women,2005
03:17:12,50-54,Women,2005
03:17:18,30-34,Women,2005
03:17:20,25-29,Women,2005
03:17:30,40-44,Women,2005
03:17:30,45-49,Women,2005
03:17:33,25-29,Women,2005
03:17:36,30-34,Women,2005
03:17:41,40-44,Women,2005
03:17:43,30-34,Women,2005
03:17:53,25-29,Women,2005
03:17:56,40-44,Women,2005
03:18:02,20-24,Women,2005
03:18:04,40-44,Women,2005
03:18:07,35-39,Women,2005
03:18:08,25-29,Women,2005
03:18:11,25-29,Women,2005
03:18:18,30-34,Women,2005
03:18:21,35-39,Women,2005
03:18:25,30-34,Women,2005
03:18:26,45-49,Women,2005
03:18:26,35-39,Women,2005
03:18:30,25-29,Women,2005
03:18:35,20-24,Women,2005
03:18:41,40-44,Women,2005
03:18:45,40-44,Women,2005
03:18:48,25-29,Women,2005
03:18:49,35-39,Women,2005
03:18:55,30-34,Women,2005
03:18:58,35-39,Women,2005
03:19:00,30-34,Women,2005
03:19:01,20-24,Women,2005
03:19:02,20-24,Women,2005
03:19:03,25-29,Women,2005
03:19:07,25-29,Women,2005
03:19:07,40-44,Women,2005
03:19:08,20-24,Women,2005
03:19:08,35-39,Women,2005
03:19:12,20-24,Women,2005
03:19:15,35-39,Women,2005
03:19:16,20-24,Women,2005
03:19:16,25-29,Women,2005
03:19:17,30-34,Women,2005
03:19:18,25-29,Women,2005
03:19:23,25-29,Women,2005
03:19:29,35-39,Women,2005
03:19:39,30-34,Women,2005
03:19:46,20-24,Women,2005
03:19:52,30-34,Women,2005
03:19:53,25-29,Women,2005
03:20:02,25-29,Women,2005
03:20:03,25-29,Women,2005
03:20:03,20-24,Women,2005
03:20:05,35-39,Women,2005
03:20:17,30-34,Women,2005
03:20:20,20-24,Women,2005
03:20:22,30-34,Women,2005
03:20:22,40-44,Women,2005
03:20:23,35-39,Women,2005
03:20:24,25-29,Women,2005
03:20:24,30-34,Women,2005
03:20:29,25-29,Women,2005
03:20:41,50-54,Women,2005
03:20:42,40-44,Women,2005
03:20:43,30-34,Women,2005
03:20:49,35-39,Women,2005
03:20:51,45-49,Women,2005
03:20:52,25-29,Women,2005
03:20:58,25-29,Women,2005
03:21:02,25-29,Women,2005
03:21:04,35-39,Women,2005
03:21:14,30-34,Women,2005
03:21:15,30-34,Women,2005
03:21:18,25-29,Women,2005
03:21:20,30-34,Women,2005
03:21:24,45-49,Women,2005
03:21:25,40-44,Women,2005
03:21:31,25-29,Women,2005
03:21:33,20-24,Women,2005
03:21:36,45-49,Women,2005
03:21:38,25-29,Women,2005
03:21:42,30-34,Women,2005
03:21:44,20-24,Women,2005
03:21:44,25-29,Women,2005
03:21:48,45-49,Women,2005
03:21:55,20-24,Women,2005
03:22:02,35-39,Women,2005
03:22:04,45-49,Women,2005
03:22:08,30-34,Women,2005
03:22:14,45-49,Women,2005
03:22:23,30-34,Women,2005
03:22:25,25-29,Women,2005
03:22:26,20-24,Women,2005
03:22:28,35-39,Women,2005
03:22:35,45-49,Women,2005
03:22:37,25-29,Women,2005
03:22:39,30-34,Women,2005
03:22:41,20-24,Women,2005
03:22:46,20-24,Women,2005
03:22:51,30-34,Women,2005
03:22:55,30-34,Women,2005
03:22:56,25-29,Women,2005
03:22:58,20-24,Women,2005
03:23:01,20-24,Women,2005
03:23:04,25-29,Women,2005
03:23:10,45-49,Women,2005
03:23:11,35-39,Women,2005
03:23:24,40-44,Women,2005
03:23:25,30-34,Women,2005
03:23:25,50-54,Women,2005
03:23:26,20-24,Women,2005
03:23:31,40-44,Women,2005
03:23:32,30-34,Women,2005
03:23:41,30-34,Women,2005
03:23:46,40-44,Women,2005
03:23:47,35-39,Women,2005
03:23:51,20-24,Women,2005
03:23:52,20-24,Women,2005
03:23:53,40-44,Women,2005
03:23:59,25-29,Women,2005
03:23:59,25-29,Women,2005
03:24:00,25-29,Women,2005
03:24:02,25-29,Women,2005
03:24:02,35-39,Women,2005
03:24:04,25-29,Women,2005
03:24:07,25-29,Women,2005
03:24:07,30-34,Women,2005
03:24:08,55-59,Women,2005
03:24:11,35-39,Women,2005
03:24:12,30-34,Women,2005
03:24:15,40-44,Women,2005
03:24:18,40-44,Women,2005
03:24:18,25-29,Women,2005
03:24:20,25-29,Women,2005
03:24:23,25-29,Women,2005
03:24:25,25-29,Women,2005
03:24:26,40-44,Women,2005
03:24:28,20-24,Women,2005
03:24:37,30-34,Women,2005
03:24:40,25-29,Women,2005
03:24:45,25-29,Women,2005
03:24:49,40-44,Women,2005
03:24:52,35-39,Women,2005
03:25:03,40-44,Women,2005
03:25:03,35-39,Women,2005
03:25:04,35-39,Women,2005
03:25:11,25-29,Women,2005
03:25:13,20-24,Women,2005
03:25:13,25-29,Women,2005
03:25:16,25-29,Women,2005
03:25:19,35-39,Women,2005
03:25:20,35-39,Women,2005
03:25:21,19 and under,Women,2005
03:25:23,20-24,Women,2005
03:25:24,40-44,Women,2005
03:25:28,20-24,Women,2005
03:25:34,20-24,Women,2005
03:25:44,35-39,Women,2005
03:25:53,30-34,Women,2005
03:25:53,35-39,Women,2005
03:25:54,30-34,Women,2005
03:25:57,35-39,Women,2005
03:26:08,35-39,Women,2005
03:26:09,25-29,Women,2005
03:26:11,25-29,Women,2005
03:26:12,30-34,Women,2005
03:26:12,40-44,Women,2005
03:26:13,25-29,Women,2005
03:26:19,30-34,Women,2005
03:26:19,25-29,Women,2005
03:26:20,35-39,Women,2005
03:26:20,20-24,Women,2005
03:26:20,40-44,Women,2005
03:26:23,30-34,Women,2005
03:26:26,19 and under,Women,2005
03:26:29,35-39,Women,2005
03:26:30,25-29,Women,2005
03:26:41,45-49,Women,2005
03:26:43,35-39,Women,2005
03:26:43,35-39,Women,2005
03:26:45,20-24,Women,2005
03:26:50,25-29,Women,2005
03:26:50,30-34,Women,2005
03:26:51,30-34,Women,2005
03:26:51,25-29,Women,2005
03:26:52,25-29,Women,2005
03:26:53,30-34,Women,2005
03:26:54,30-34,Women,2005
03:26:57,30-34,Women,2005
03:26:58,35-39,Women,2005
03:27:01,25-29,Women,2005
03:27:02,30-34,Women,2005
03:27:02,20-24,Women,2005
03:27:02,20-24,Women,2005
03:27:03,25-29,Women,2005
03:27:04,25-29,Women,2005
03:27:06,35-39,Women,2005
03:27:06,20-24,Women,2005
03:27:06,20-24,Women,2005
03:27:07,30-34,Women,2005
03:27:10,35-39,Women,2005
03:27:13,25-29,Women,2005
03:27:16,30-34,Women,2005
03:27:16,25-29,Women,2005
03:27:17,45-49,Women,2005
03:27:21,40-44,Women,2005
03:27:21,40-44,Women,2005
03:27:21,35-39,Women,2005
03:27:25,25-29,Women,2005
03:27:27,25-29,Women,2005
03:27:28,45-49,Women,2005
03:27:29,25-29,Women,2005
03:27:29,30-34,Women,2005
03:27:30,45-49,Women,2005
03:27:30,20-24,Women,2005
03:27:31,30-34,Women,2005
03:27:31,40-44,Women,2005
03:27:33,35-39,Women,2005
03:27:34,25-29,Women,2005
03:27:38,20-24,Women,2005
03:27:40,25-29,Women,2005
03:27:41,45-49,Women,2005
03:27:42,35-39,Women,2005
03:27:43,30-34,Women,2005
03:27:44,45-49,Women,2005
03:27:44,25-29,Women,2005
03:27:49,30-34,Women,2005
03:27:50,25-29,Women,2005
03:27:52,19 and under,Women,2005
03:27:52,20-24,Women,2005
03:27:53,35-39,Women,2005
03:27:53,19 and under,Women,2005
03:27:54,35-39,Women,2005
03:27:56,40-44,Women,2005
03:27:56,25-29,Women,2005
03:28:01,25-29,Women,2005
03:28:02,40-44,Women,2005
03:28:03,55-59,Women,2005
03:28:05,35-39,Women,2005
03:28:07,20-24,Women,2005
03:28:08,20-24,Women,2005
03:28:11,25-29,Women,2005
03:28:11,30-34,Women,2005
03:28:12,20-24,Women,2005
03:28:13,30-34,Women,2005
03:28:13,25-29,Women,2005
03:28:14,40-44,Women,2005
03:28:15,30-34,Women,2005
03:28:20,30-34,Women,2005
03:28:20,25-29,Women,2005
03:28:21,30-34,Women,2005
03:28:21,25-29,Women,2005
03:28:22,20-24,Women,2005
03:28:23,35-39,Women,2005
03:28:27,25-29,Women,2005
03:28:31,20-24,Women,2005
03:28:31,25-29,Women,2005
03:28:31,20-24,Women,2005
03:28:43,30-34,Women,2005
03:28:44,30-34,Women,2005
03:28:46,45-49,Women,2005
03:28:47,25-29,Women,2005
03:28:48,25-29,Women,2005
03:28:49,25-29,Women,2005
03:28:53,40-44,Women,2005
03:28:53,20-24,Women,2005
03:28:54,19 and under,Women,2005
03:28:54,30-34,Women,2005
03:28:56,20-24,Women,2005
03:28:57,35-39,Women,2005
03:28:58,25-29,Women,2005
03:29:00,40-44,Women,2005
03:29:01,30-34,Women,2005
03:29:02,40-44,Women,2005
03:29:05,20-24,Women,2005
03:29:06,20-24,Women,2005
03:29:07,25-29,Women,2005
03:29:11,35-39,Women,2005
03:29:11,30-34,Women,2005
03:29:14,35-39,Women,2005
03:29:15,30-34,Women,2005
03:29:17,25-29,Women,2005
03:29:17,20-24,Women,2005
03:29:18,25-29,Women,2005
03:29:18,35-39,Women,2005
03:29:20,35-39,Women,2005
03:29:21,25-29,Women,2005
03:29:21,25-29,Women,2005
03:29:23,55-59,Women,2005
03:29:24,19 and under,Women,2005
03:29:25,25-29,Women,2005
03:29:26,25-29,Women,2005
03:29:29,40-44,Women,2005
03:29:29,25-29,Women,2005
03:29:30,25-29,Women,2005
03:29:32,30-34,Women,2005
03:29:34,25-29,Women,2005
03:29:35,25-29,Women,2005
03:29:35,40-44,Women,2005
03:29:35,25-29,Women,2005
03:29:39,40-44,Women,2005
03:29:39,45-49,Women,2005
03:29:40,25-29,Women,2005
03:29:40,35-39,Women,2005
03:29:42,25-29,Women,2005
03:29:44,35-39,Women,2005
03:29:45,35-39,Women,2005
03:29:45,35-39,Women,2005
03:29:47,35-39,Women,2005
03:29:48,20-24,Women,2005
03:29:50,25-29,Women,2005
03:30:03,40-44,Women,2005
03:30:04,30-34,Women,2005
03:30:07,25-29,Women,2005
03:30:07,40-44,Women,2005
03:30:10,25-29,Women,2005
03:30:14,45-49,Women,2005
03:30:14,35-39,Women,2005
03:30:15,30-34,Women,2005
03:30:15,25-29,Women,2005
03:30:18,30-34,Women,2005
03:30:20,20-24,Women,2005
03:30:21,40-44,Women,2005
03:30:21,30-34,Women,2005
03:30:21,40-44,Women,2005
03:30:22,25-29,Women,2005
03:30:22,35-39,Women,2005
