time,age,gender,year
02:08:52,30-34,Men,1996
02:10:04,30-34,Men,1996
02:10:23,25-29,Men,1996
02:11:21,35-39,Men,1996
02:11:25,30-34,Men,1996
02:11:44,20-24,Men,1996
02:12:18,25-29,Men,1996
02:13:04,25-29,Men,1996
02:13:19,35-39,Men,1996
02:13:27,25-29,Men,1996
02:13:30,30-34,Men,1996
02:14:34,25-29,Men,1996
02:14:36,30-34,Men,1996
02:14:58,25-29,Men,1996
02:15:30,30-34,Men,1996
02:15:50,25-29,Men,1996
02:16:16,30-34,Men,1996
02:18:01,30-34,Men,1996
02:21:52,25-29,Men,1996
02:21:53,30-34,Men,1996
02:25:56,25-29,Men,1996
02:26:34,35-39,Men,1996
02:27:56,35-39,Men,1996
02:28:34,40-44,Men,1996
02:28:41,25-29,Men,1996
02:28:47,30-34,Men,1996
02:29:35,35-39,Men,1996
02:30:12,30-34,Men,1996
02:31:03,25-29,Men,1996
02:31:56,25-29,Men,1996
02:32:45,25-29,Men,1996
02:32:54,50-54,Men,1996
02:33:16,30-34,Men,1996
02:33:28,35-39,Men,1996
02:34:13,30-34,Men,1996
02:34:19,45-49,Men,1996
02:34:39,30-34,Men,1996
02:34:42,20-24,Men,1996
02:35:03,25-29,Men,1996
02:35:06,40-44,Men,1996
02:35:14,30-34,Men,1996
02:35:33,25-29,Men,1996
02:35:40,35-39,Men,1996
02:35:56,35-39,Men,1996
02:36:15,35-39,Men,1996
02:36:35,30-34,Men,1996
02:36:49,19 and under,Men,1996
02:36:55,20-24,Men,1996
02:36:57,30-34,Men,1996
02:37:08,30-34,Men,1996
02:37:12,25-29,Men,1996
02:37:50,25-29,Men,1996
02:38:11,20-24,Men,1996
02:38:25,40-44,Men,1996
02:38:26,25-29,Men,1996
02:38:47,20-24,Men,1996
02:39:00,30-34,Men,1996
02:39:03,25-29,Men,1996
02:39:39,20-24,Men,1996
02:40:00,25-29,Men,1996
02:40:01,25-29,Men,1996
02:40:24,35-39,Men,1996
02:40:36,35-39,Men,1996
02:40:45,30-34,Men,1996
02:41:12,35-39,Men,1996
02:41:17,25-29,Men,1996
02:41:21,25-29,Men,1996
00:17:44,25-29,Men,1996
02:41:45,35-39,Men,1996
02:42:03,25-29,Men,1996
02:42:13,30-34,Men,1996
02:42:25,20-24,Men,1996
02:42:31,40-44,Men,1996
02:42:52,30-34,Men,1996
02:42:58,30-34,Men,1996
02:42:59,20-24,Men,1996
02:43:51,25-29,Men,1996
02:43:52,25-29,Men,1996
02:43:53,25-29,Men,1996
02:43:53,30-34,Men,1996
02:44:06,40-44,Men,1996
02:44:08,40-44,Men,1996
02:44:18,35-39,Men,1996
02:44:19,20-24,Men,1996
02:44:56,45-49,Men,1996
02:45:05,25-29,Men,1996
02:45:09,25-29,Men,1996
02:45:15,20-24,Men,1996
02:45:26,25-29,Men,1996
02:45:31,20-24,Men,1996
02:45:35,35-39,Men,1996
02:45:50,25-29,Men,1996
02:45:54,35-39,Men,1996
02:45:57,40-44,Men,1996
02:45:59,35-39,Men,1996
02:46:18,35-39,Men,1996
02:46:19,25-29,Men,1996
02:46:25,25-29,Men,1996
02:46:34,45-49,Men,1996
02:46:44,25-29,Men,1996
02:46:53,35-39,Men,1996
02:46:54,25-29,Men,1996
02:47:08,30-34,Men,1996
02:47:13,25-29,Men,1996
02:47:32,25-29,Men,1996
02:47:35,25-29,Men,1996
02:47:57,25-29,Men,1996
02:48:01,35-39,Men,1996
02:48:05,35-39,Men,1996
02:48:07,30-34,Men,1996
02:48:10,35-39,Men,1996
02:48:13,20-24,Men,1996
02:48:20,25-29,Men,1996
02:48:22,30-34,Men,1996
02:48:36,25-29,Men,1996
02:48:38,30-34,Men,1996
02:48:42,30-34,Men,1996
02:48:50,35-39,Men,1996
02:48:52,35-39,Men,1996
02:49:02,35-39,Men,1996
02:49:04,30-34,Men,1996
02:49:12,30-34,Men,1996
02:49:13,30-34,Men,1996
02:49:35,25-29,Men,1996
02:49:41,35-39,Men,1996
02:49:44,30-34,Men,1996
02:49:49,30-34,Men,1996
02:49:51,35-39,Men,1996
02:50:07,30-34,Men,1996
02:50:08,25-29,Men,1996
02:50:12,45-49,Men,1996
02:50:12,20-24,Men,1996
02:50:12,30-34,Men,1996
02:50:12,40-44,Men,1996
02:50:13,30-34,Men,1996
02:50:17,35-39,Men,1996
02:50:27,25-29,Men,1996
02:50:30,35-39,Men,1996
02:50:32,35-39,Men,1996
02:50:33,40-44,Men,1996
02:50:33,20-24,Men,1996
02:50:33,35-39,Men,1996
02:50:43,30-34,Men,1996
02:50:44,20-24,Men,1996
02:50:45,30-34,Men,1996
02:50:58,35-39,Men,1996
02:50:59,30-34,Men,1996
02:51:07,35-39,Men,1996
02:51:08,35-39,Men,1996
02:51:12,35-39,Men,1996
02:51:17,35-39,Men,1996
02:51:22,25-29,Men,1996
02:51:28,45-49,Men,1996
02:51:38,35-39,Men,1996
02:51:42,40-44,Men,1996
02:51:54,30-34,Men,1996
02:51:58,40-44,Men,1996
02:52:02,35-39,Men,1996
02:52:03,25-29,Men,1996
02:52:08,35-39,Men,1996
02:52:16,50-54,Men,1996
02:52:20,25-29,Men,1996
02:52:25,25-29,Men,1996
02:52:32,40-44,Men,1996
02:52:37,35-39,Men,1996
02:52:42,25-29,Men,1996
02:52:44,30-34,Men,1996
02:52:49,30-34,Men,1996
02:52:52,30-34,Men,1996
02:52:58,35-39,Men,1996
02:53:00,35-39,Men,1996
02:53:00,50-54,Men,1996
02:53:01,25-29,Men,1996
02:53:05,40-44,Men,1996
02:53:07,25-29,Men,1996
02:53:10,35-39,Men,1996
02:53:10,50-54,Men,1996
02:53:19,40-44,Men,1996
02:53:23,35-39,Men,1996
02:53:25,35-39,Men,1996
02:53:28,40-44,Men,1996
02:53:33,30-34,Men,1996
02:53:40,45-49,Men,1996
02:53:41,40-44,Men,1996
02:53:43,30-34,Men,1996
02:53:52,25-29,Men,1996
02:53:55,40-44,Men,1996
02:53:59,35-39,Men,1996
02:54:00,30-34,Men,1996
02:54:01,50-54,Men,1996
02:54:02,25-29,Men,1996
02:54:09,35-39,Men,1996
02:54:11,20-24,Men,1996
02:54:12,25-29,Men,1996
02:54:14,35-39,Men,1996
02:54:15,30-34,Men,1996
02:54:18,30-34,Men,1996
02:54:19,20-24,Men,1996
02:54:26,20-24,Men,1996
02:54:33,35-39,Men,1996
02:54:43,35-39,Men,1996
02:54:44,30-34,Men,1996
02:54:52,40-44,Men,1996
02:54:54,25-29,Men,1996
02:54:57,30-34,Men,1996
02:55:00,30-34,Men,1996
02:55:01,35-39,Men,1996
02:55:06,30-34,Men,1996
02:55:15,30-34,Men,1996
02:55:20,25-29,Men,1996
02:55:22,25-29,Men,1996
02:55:24,40-44,Men,1996
02:55:29,35-39,Men,1996
02:55:32,20-24,Men,1996
02:55:34,30-34,Men,1996
02:55:34,35-39,Men,1996
02:55:41,30-34,Men,1996
02:55:44,35-39,Men,1996
02:55:53,19 and under,Men,1996
02:55:57,35-39,Men,1996
02:55:59,30-34,Men,1996
02:56:06,35-39,Men,1996
02:56:09,25-29,Men,1996
02:56:13,35-39,Men,1996
02:56:14,35-39,Men,1996
02:56:16,25-29,Men,1996
02:56:17,20-24,Men,1996
02:56:18,40-44,Men,1996
02:56:19,30-34,Men,1996
02:56:23,30-34,Men,1996
02:56:25,40-44,Men,1996
02:56:27,35-39,Men,1996
02:56:29,40-44,Men,1996
02:56:31,30-34,Men,1996
02:56:56,30-34,Men,1996
02:56:57,35-39,Men,1996
02:57:06,40-44,Men,1996
02:57:07,30-34,Men,1996
02:57:08,35-39,Men,1996
02:57:18,30-34,Men,1996
02:57:25,35-39,Men,1996
02:57:33,35-39,Men,1996
02:57:42,20-24,Men,1996
02:57:43,55-59,Men,1996
02:57:46,25-29,Men,1996
02:57:47,25-29,Men,1996
02:57:58,35-39,Men,1996
02:58:01,55-59,Men,1996
02:58:04,30-34,Men,1996
02:58:07,20-24,Men,1996
02:58:08,35-39,Men,1996
02:58:19,30-34,Men,1996
02:58:22,25-29,Men,1996
02:58:27,25-29,Men,1996
02:58:37,30-34,Men,1996
02:58:38,40-44,Men,1996
02:58:40,35-39,Men,1996
02:58:44,35-39,Men,1996
02:58:45,25-29,Men,1996
02:58:49,30-34,Men,1996
02:58:49,30-34,Men,1996
02:58:51,30-34,Men,1996
02:58:54,45-49,Men,1996
02:59:11,35-39,Men,1996
02:59:13,25-29,Men,1996
02:59:16,45-49,Men,1996
02:59:17,25-29,Men,1996
02:59:21,25-29,Men,1996
02:59:21,40-44,Men,1996
02:59:24,25-29,Men,1996
02:59:24,20-24,Men,1996
02:59:26,45-49,Men,1996
02:59:29,40-44,Men,1996
02:59:30,35-39,Men,1996
02:59:31,30-34,Men,1996
02:59:31,25-29,Men,1996
02:59:32,40-44,Men,1996
02:59:32,30-34,Men,1996
02:59:37,40-44,Men,1996
02:59:41,35-39,Men,1996
02:59:42,25-29,Men,1996
