age,male,time_seconds,year
30,0,10884,2015
39,1,10884,2015
49,1,10885,2015
32,1,10885,2015
29,1,10885,2015
42,1,10887,2015
42,1,10887,2015
58,1,10888,2015
42,0,10888,2015
40,1,10889,2015
32,0,10890,2015
32,1,10892,2015
35,1,10893,2015
50,1,10894,2015
54,1,10896,2015
46,1,10896,2015
33,1,10897,2015
45,1,10897,2015
30,1,10897,2015
51,1,10897,2015
31,1,10898,2015
38,1,10898,2015
41,1,10899,2015
46,1,10899,2015
26,1,10901,2015
41,1,10901,2015
28,1,10902,2015
24,1,10902,2015
47,1,10905,2015
27,1,10906,2015
19,1,10906,2015
34,1,10906,2015
30,1,10906,2015
41,1,10908,2015
36,1,10909,2015
47,1,10913,2015
27,0,10915,2015
29,1,10916,2015
27,1,10917,2015
48,1,10917,2015
40,1,10919,2015
46,1,10919,2015
35,1,10919,2015
27,1,10922,2015
45,1,10922,2015
43,1,10924,2015
44,1,10925,2015
33,1,10925,2015
40,1,10926,2015
39,1,10930,2015
30,1,10930,2015
35,1,10930,2015
42,1,10930,2015
38,1,10932,2015
32,1,10934,2015
30,1,10934,2015
41,1,10935,2015
36,1,10936,2015
27,1,10936,2015
38,1,10940,2015
29,1,10940,2015
19,1,10940,2015
32,1,10940,2015
44,1,10941,2015
40,1,10942,2015
37,1,10942,2015
38,0,10943,2015
32,1,10943,2015
23,1,10944,2015
32,1,10946,2015
32,1,10953,2015
47,1,10954,2015
57,1,10954,2015
42,1,10956,2015
40,0,10956,2015
40,1,10957,2015
37,1,10957,2015
50,1,10958,2015
44,1,10959,2015
28,1,10960,2015
45,1,10961,2015
37,1,10962,2015
35,1,10962,2015
33,1,10963,2015
31,1,10964,2015
34,1,10965,2015
35,1,10966,2015
27,1,10966,2015
36,1,10967,2015
30,0,10967,2015
35,1,10969,2015
28,1,10970,2015
43,1,10972,2015
38,1,10973,2015
26,1,10973,2015
43,1,10974,2015
39,1,10974,2015
35,1,10977,2015
52,1,10977,2015
31,1,10977,2015
39,1,10978,2015
32,1,10979,2015
21,1,10979,2015
29,1,10980,2015
38,1,10980,2015
44,1,10981,2015
34,1,10981,2015
32,1,10982,2015
34,1,10982,2015
37,1,10982,2015
32,1,10983,2015
40,1,10983,2015
44,1,10984,2015
39,1,10984,2015
37,1,10985,2015
41,1,10985,2015
34,1,10985,2015
44,1,10986,2015
38,0,10987,2015
37,1,10987,2015
44,1,10987,2015
18,1,10988,2015
40,1,10988,2015
35,1,10989,2015
40,1,10990,2015
39,1,10990,2015
27,1,10991,2015
32,1,10992,2015
39,1,10993,2015
37,1,10994,2015
30,1,10996,2015
38,1,11000,2015
19,1,11001,2015
32,1,11001,2015
49,1,11002,2015
37,1,11002,2015
26,1,11005,2015
35,1,11007,2015
33,1,11007,2015
29,0,11008,2015
26,1,11012,2015
39,1,11013,2015
48,1,11014,2015
51,1,11015,2015
47,1,11015,2015
28,0,11016,2015
41,1,11017,2015
42,1,11018,2015
41,0,11018,2015
44,1,11018,2015
28,1,11019,2015
29,0,11019,2015
38,1,11019,2015
47,1,11020,2015
37,1,11020,2015
50,1,11021,2015
40,1,11022,2015
51,1,11023,2015
37,1,11026,2015
46,1,11026,2015
44,1,11027,2015
27,1,11030,2015
25,0,11031,2015
38,1,11031,2015
34,1,11032,2015
47,1,11033,2015
42,1,11033,2015
31,1,11036,2015
28,1,11036,2015
52,1,11036,2015
33,1,11036,2015
40,1,11038,2015
45,1,11038,2015
44,1,11038,2015
53,1,11039,2015
45,1,11039,2015
52,1,11039,2015
39,1,11041,2015
49,1,11041,2015
35,1,11041,2015
48,1,11042,2015
35,1,11043,2015
37,1,11044,2015
43,1,11044,2015
28,1,11048,2015
26,1,11051,2015
38,1,11053,2015
42,1,11056,2015
42,1,11057,2015
30,1,11057,2015
57,1,11057,2015
32,1,11058,2015
28,1,11058,2015
29,1,11059,2015
38,0,11060,2015
44,1,11061,2015
45,1,11061,2015
47,0,11062,2015
27,1,11062,2015
36,1,11064,2015
30,1,11064,2015
30,1,11064,2015
45,1,11067,2015
45,1,11067,2015
30,1,11068,2015
27,1,11069,2015
36,1,11070,2015
28,1,11071,2015
46,1,11073,2015
33,1,11073,2015
23,1,11073,2015
26,1,11073,2015
45,0,11074,2015
32,0,11075,2015
42,1,11076,2015
50,1,11077,2015
23,1,11079,2015
42,1,11079,2015
29,1,11081,2015
31,0,11081,2015
34,1,11081,2015
48,1,11082,2015
32,1,11083,2015
37,1,11084,2015
41,1,11084,2015
60,1,11084,2015
27,0,11086,2015
37,1,11086,2015
26,1,11086,2015
25,1,11086,2015
29,1,11086,2015
31,1,11087,2015
45,1,11088,2015
60,1,11088,2015
33,1,11089,2015
53,1,11089,2015
31,1,11090,2015
43,1,11090,2015
45,1,11090,2015
40,1,11092,2015
45,1,11092,2015
52,1,11093,2015
51,1,11093,2015
26,1,11097,2015
29,1,11097,2015
37,1,11098,2015
31,0,11098,2015
30,1,11098,2015
52,1,11099,2015
41,1,11100,2015
35,1,11101,2015
29,1,11101,2015
31,1,11102,2015
31,1,11104,2015
53,1,11104,2015
40,1,11105,2015
